text,target,output,model_name,prompt_type,score,predicted_score
不好意思，請你在這裡保持安靜。,1,不好意思，請你在這裡保持安靜。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
請不要在這裡製造混亂。,2,請不要在這裡製造混亂。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
別在這裡添亂，你真的很吵，能不能趕快給我閉嘴。,4,別在這裡添亂，你真的很吵，能不能趕快給我閉嘴。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,3
抱歉，我覺得你今天的表現不太好。,1,抱歉，我覺得你今天的表現不太好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,3
你在某些方面需要改進。,2,你在某些方面需要改進。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你真是個天才，連這種簡單的事都做不好。,4,你真是個天才，連這種簡單的事都做不好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,4
不好意思，麻煩你能離我遠一點嗎？,1,不好意思，麻煩你能離我遠一點嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
請保持距離。,2,請保持距離。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你是不是忘記了你已經很遠了？,4,你是不是忘記了你已經很遠了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,3
你可以不用一直假裝自己很懂。,1,你可以不用一直假裝自己很懂。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你假裝在這裡的行為很明顯。,2,你假裝在這裡的行為很明顯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你明明就在裝，還狡辯。,4,你明明就在裝，還狡辯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,3
不好意思，你的說話能否稍微小聲一點？,1,不好意思，你的說話能否稍微小聲一點？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
我不想聽你說。,2,我不想聽你說。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
我不想聽你說，但你似乎很想分享你的想法。,4,我不想聽你說，但你似乎很想分享你的想法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,4
這個觀點很有趣，讓我們更深入討論一下。,1,這個觀點很有趣，讓我們更深入討論一下。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
這個陳述毫無意義。,2,這個陳述毫無意義。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
這不是廢話嗎？你真是天才，能想到這個。,4,這不是廢話嗎？你真是天才，能想到這個。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,4
喔，謝謝你，已經幫了很多忙。,1,喔，謝謝你，已經幫了很多忙。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
請離開。,2,請離開。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你可以回去了。,4,你可以回去了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,2
不好意思，能不能不要把我牽扯進去。,1,不好意思，能不能不要把我牽扯進去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
不要牽連我。,2,不要牽連我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
別再把我牽扯進去。,4,別再把我牽扯進去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,3
抱歉，我覺得你最近似乎有些急躁。,1,抱歉，我覺得你最近似乎有些急躁。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你不斷打擾我。,2,你不斷打擾我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你知道的，你就是那種會讓人分心的人。,4,你知道的，你就是那種會讓人分心的人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,4
抱歉，讓你覺得不必要。,1,抱歉，讓你覺得不必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你不需要額外的幫助。,2,你不需要額外的幫助。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你似乎不太必要。,4,你似乎不太必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,3
老師教學方式可能不適合每個學生的學習風格。,1,老師教學方式可能不適合每個學生的學習風格。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,2
這位老師的教學效果不佳。,2,這位老師的教學效果不佳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
上帝把智慧灑滿了人間，唯獨為他撐了傘。,4,上帝把智慧灑滿了人間，唯獨為他撐了傘。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,4
抱歉，我現在有點忙，無法立即回應你。,1,抱歉，我現在有點忙，無法立即回應你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
我現在不打算與你互動。,2,我現在不打算與你互動。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
我沒空理你，真可惜。,4,我沒空理你，真可惜。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,4
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
事情已經處理完成。,2,事情已經處理完成。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
好了就好了，你還能怎樣？,4,好了就好了，你還能怎樣？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,3
不好意思，能請你別那麼顯眼嗎？,1,不好意思，能請你別那麼顯眼嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,3
請不要打擾我們。,2,請不要打擾我們。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你的存在真能提升整體美感呢。,4,你的存在真能提升整體美感呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,4,4
喔，你看起來很有自信，可能是有動保協會在保護你吧,1,喔，你看起來很有自信，可能是有動保協會在保護你吧,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你這麼囂張，明顯有人在護著你，可能是動保協會。,2,你這麼囂張，明顯有人在護著你，可能是動保協會。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你這麼囂張，到底是有什麼背景讓你如此囂張？,3,你這麼囂張，到底是有什麼背景讓你如此囂張？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
抱歉，你的外表看起來不太自信。,1,抱歉，你的外表看起來不太自信。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你站在那裡明顯顯示出失敗的跡象。,2,你站在那裡明顯顯示出失敗的跡象。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你到底是怎麼活到現在的，真的是個奇蹟。,3,你到底是怎麼活到現在的，真的是個奇蹟。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
喔，謝謝你對我的歌聲這麼有感覺，可能有些人會覺得比較大聲吧。,1,喔，謝謝你對我的歌聲這麼有感覺，可能有些人會覺得比較大聲吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你在唱K時的聲音讓全場重新意識到安靜的重要性。,2,你在唱K時的聲音讓全場重新意識到安靜的重要性。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
拜託你能小聲點，別再破壞大家的安寧了。,3,拜託你能小聲點，別再破壞大家的安寧了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
抱歉，報告的內容讓我覺得有改進的空間。,1,抱歉，報告的內容讓我覺得有改進的空間。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,2
你提交的報告質量低到垃圾桶都感到自豪。,2,你提交的報告質量低到垃圾桶都感到自豪。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你這份報告爛到連垃圾桶都不想收。,3,你這份報告爛到連垃圾桶都不想收。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
不好意思，請問你能稍微收斂一點嗎？,1,不好意思，請問你能稍微收斂一點嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
使用嘴拉是有些不禮貌的。,2,使用嘴拉是有些不禮貌的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
知道你說話很直接，但能不能不要一直嘴炮？,3,知道你說話很直接，但能不能不要一直嘴炮？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
別人沉默是修養，你沉默真的是太棒了，謝謝你。,1,別人沉默是修養，你沉默真的是太棒了，謝謝你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
保持安靜是個人修養的表現，對他人來說也是一種愉悅的體驗。,2,保持安靜是個人修養的表現，對他人來說也是一種愉悅的體驗。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
別人不說話是有教養，你不說話真是太好了。,3,別人不說話是有教養，你不說話真是太好了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你的臉上是不是散發著「好騙」的氣質？,1,你的臉上是不是散發著「好騙」的氣質？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你的臉上似乎顯示出容易被欺騙的特質。,2,你的臉上似乎顯示出容易被欺騙的特質。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你的臉上是不是寫著「好騙」兩個字？,3,你的臉上是不是寫著「好騙」兩個字？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
有些人的心，似乎總是吸引髒東西，無論他們去哪裡。,1,有些人的心，似乎總是吸引髒東西，無論他們去哪裡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
有些人的心就像舊抹布，擦哪哪髒。,2,有些人的心就像舊抹布，擦哪哪髒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
有些人的心，明明就很髒，還自認為比別人高一等。,3,有些人的心，明明就很髒，還自認為比別人高一等。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
有問題解決就好了，請你小聲一點。,1,有問題解決就好了，請你小聲一點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,3
在那邊叫叫叫，問題解決就好了。,2,在那邊叫叫叫，問題解決就好了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你就不能安靜點，到底在吵什麼。,3,你就不能安靜點，到底在吵什麼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
你可能是因為這個原因才沒有很多朋友。,1,你可能是因為這個原因才沒有很多朋友。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,3
你似乎是因為這個原因而沒有很多朋友。,2,你似乎是因為這個原因而沒有很多朋友。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你是不是因為那種行為才沒什麼朋友。,3,你是不是因為那種行為才沒什麼朋友。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
看你這副樣子，我都替你感到不好意思。,1,看你這副樣子，我都替你感到不好意思。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你現在的狀態讓人感到不舒服。,2,你現在的狀態讓人感到不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你這樣的狀態，實在尷尬到令人不舒服。,3,你這樣的狀態，實在尷尬到令人不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
抱歉，但稱呼某人為猴子可能會被視為名譽侵害。,1,抱歉，但稱呼某人為猴子可能會被視為名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,2
稱呼你為猴子，連猴子都會想告你名譽侵害。,2,稱呼你為猴子，連猴子都會想告你名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
說你是猴，猴都要去告你名譽侵害。,3,說你是猴，猴都要去告你名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，唱卡拉OK的聲音好像比警報器還刺耳,1,抱歉，唱卡拉OK的聲音好像比警報器還刺耳,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你唱卡拉OK的聲音明顯不舒服且難以忍受,2,你唱卡拉OK的聲音明顯不舒服且難以忍受,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你唱卡拉OK的聲音比警報器還刺耳，能不能小聲一點？,3,你唱卡拉OK的聲音比警報器還刺耳，能不能小聲一點？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
你的人生最大成就似乎是讓別人失望，對吧？,1,你的人生最大成就似乎是讓別人失望，對吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你的人生最大成就就是讓別人失望。,2,你的人生最大成就就是讓別人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你的人生最大成就就是總是讓人失望。,3,你的人生最大成就就是總是讓人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
當你開口說話時，理智會自動選擇逃跑。,1,當你開口說話時，理智會自動選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
當你開口說話時，理智會瞬間選擇逃跑。,2,當你開口說話時，理智會瞬間選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你張嘴的瞬間，理智直接表達不滿，命令你閉嘴。,3,你張嘴的瞬間，理智直接表達不滿，命令你閉嘴。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
您父母是在家庭聚會上相識的嗎？,1,您父母是在家庭聚會上相識的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,2
你父母是在家庭聚會上相識的嗎？,2,你父母是在家庭聚會上相識的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你爸媽是怎麼在家庭聚會上認識的？,3,你爸媽是怎麼在家庭聚會上認識的？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,2
抱歉，承諾的愛情好像比分手信更沒有重量。,1,抱歉，承諾的愛情好像比分手信更沒有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你所承諾的愛情比分手信更沒有重量。,2,你所承諾的愛情比分手信更沒有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你所承諾的愛情根本不如分手信還有重量。,3,你所承諾的愛情根本不如分手信還有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，請問你能否提供全場最大的正面資訊？,1,抱歉，請問你能否提供全場最大的正面資訊？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你的專業知識在這個場合中顯得不合適。,2,你的專業知識在這個場合中顯得不合適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你的專業知識到底是在自豪什麼，真的是全場最大的笑話。,3,你的專業知識到底是在自豪什麼，真的是全場最大的笑話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，請問你在舞台上的存在感是否太強烈了？,1,抱歉，請問你在舞台上的存在感是否太強烈了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
在舞台上，你的存在感明顯比事故更加顯眼。,2,在舞台上，你的存在感明顯比事故更加顯眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你在舞台上的存在感比事故還刺眼。,3,你在舞台上的存在感比事故還刺眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
您可能很喜歡吃魚吧？您似乎很擅長挑刺。,1,您可能很喜歡吃魚吧？您似乎很擅長挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你可能喜歡吃魚。這麼會挑刺。,2,你可能喜歡吃魚。這麼會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你應該很喜歡吃魚吧？怎麼那麼會挑刺。,3,你應該很喜歡吃魚吧？怎麼那麼會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，聽到你說你變成了病，讓我感到擔心。,1,抱歉，聽到你說你變成了病，讓我感到擔心。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
有些人天生就比較容易生病。,2,有些人天生就比較容易生病。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你怎麼就成了那個變成病的公主？,3,你怎麼就成了那個變成病的公主？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
這人的臉看起來好像不太整潔，好像是一張寫壞了的字帖。,1,這人的臉看起來好像不太整潔，好像是一張寫壞了的字帖。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
這人的臉看起來不太整潔，好像是一張寫壞了的字帖。,2,這人的臉看起來不太整潔，好像是一張寫壞了的字帖。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
這人的臉，簡直就是一張糟糕的字帖，完全不堪入目。,3,這人的臉，簡直就是一張糟糕的字帖，完全不堪入目。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，我不喜歡與活的肉類交流。,1,抱歉，我不喜歡與活的肉類交流。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
我不喜歡跟不尊重動物感受的人交談。,2,我不喜歡跟不尊重動物感受的人交談。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
我不喜歡跟跳動的肉溝通，感覺很不衛生。,3,我不喜歡跟跳動的肉溝通，感覺很不衛生。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
不用擔心，當你加入進度時，內容可能會變成永遠的草稿。,1,不用擔心，當你加入進度時，內容可能會變成永遠的草稿。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
加入進度後的內容一直處於草稿狀態。,2,加入進度後的內容一直處於草稿狀態。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你一加入進度就一直停留在草稿階段。,3,你一加入進度就一直停留在草稿階段。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
我不會對人發脾氣，我說的也不是人。,1,我不會對人發脾氣，我說的也不是人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
我沒有罵人，我針對的不是人。,2,我沒有罵人，我針對的不是人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
別以為我不敢對你發火，你只是我火山爆發的幸運兒。,3,別以為我不敢對你發火，你只是我火山爆發的幸運兒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你做出的結論就像是重新說明廢話，真是不好意思讓你跑一趟。,1,你做出的結論就像是重新說明廢話，真是不好意思讓你跑一趟。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你做出的結論只是在重複陳述已知的事實,2,你做出的結論只是在重複陳述已知的事實,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你做出的結論只是在重複已經知道的事情,3,你做出的結論只是在重複已經知道的事情,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，當你一開麥克風，雜音就變得很突出。,1,抱歉，當你一開麥克風，雜音就變得很突出。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,3
開麥克風的瞬間，雜音就變成主角。,2,開麥克風的瞬間，雜音就變成主角。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你一開麥克風，雜音馬上變得超級明顯！,3,你一開麥克風，雜音馬上變得超級明顯！,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
你提供的沉默真是太有價值了，謝謝你。,1,你提供的沉默真是太有價值了，謝謝你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你的沉默貢獻比言語更有價值。,2,你的沉默貢獻比言語更有價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你說的話比你的沉默還沒價值。,3,你說的話比你的沉默還沒價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你的存在對大家來說可能有些不方便，能否稍微配合一下？,1,你的存在對大家來說可能有些不方便，能否稍微配合一下？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,2
你的存在對全場來說是最明顯的負擔。,2,你的存在對全場來說是最明顯的負擔。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你的存在讓整個場合變得更加沉重和難以忍受。,3,你的存在讓整個場合變得更加沉重和難以忍受。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你在場的時候，安靜下來都覺得有點不好意思。,1,你在場的時候，安靜下來都覺得有點不好意思。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
在你在場時，沉默本身都感到尷尬。,2,在你在場時，沉默本身都感到尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你在場的時候，沉默都覺得尷尬。,3,你在場的時候，沉默都覺得尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你上傳的自拍看起來好像連濾鏡都沒用，你是不是？,1,你上傳的自拍看起來好像連濾鏡都沒用，你是不是？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你上傳的自拍沒有使用濾鏡，很奇怪。,2,你上傳的自拍沒有使用濾鏡，很奇怪。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你上傳的自拍居然連濾鏡都不用，到底怎麼回事？,3,你上傳的自拍居然連濾鏡都不用，到底怎麼回事？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你讀書的方法真是可愛，讓人想把它分享給大家笑一笑。,1,你讀書的方法真是可愛，讓人想把它分享給大家笑一笑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
讀書的方法似乎不太有效率。,2,讀書的方法似乎不太有效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你讀書的方法真是令人傻眼。,3,你讀書的方法真是令人傻眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你說的甜言蜜語比詛咒還要刺耳。,1,你說的甜言蜜語比詛咒還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你說的甜言蜜語比詛咒還要刺耳。,2,你說的甜言蜜語比詛咒還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你說的甜言蜜語比詛咒還要刺耳。,3,你說的甜言蜜語比詛咒還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，我的烹飪技巧連狗都可能不喜歡。,1,抱歉，我的烹飪技巧連狗都可能不喜歡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你烹飪的能力可能不適合一般人食用。,2,你烹飪的能力可能不適合一般人食用。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你這廚藝連狗都不吃你做的東西。,3,你這廚藝連狗都不吃你做的東西。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你眼神中的天真無邪我覺得很可愛。,1,你眼神中的天真無邪我覺得很可愛。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你眼神中的天真無邪非常吸引人。,2,你眼神中的天真無邪非常吸引人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,1
你那清澈愚蠢的眼神真吸引人。,3,你那清澈愚蠢的眼神真吸引人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
當你說愛的時候，好像是在背一段廣告詞。,1,當你說愛的時候，好像是在背一段廣告詞。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
說愛的時候就像在背一段廣告詞,2,說愛的時候就像在背一段廣告詞,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你說愛的時候完全像在背一段廣告詞，真無趣。,3,你說愛的時候完全像在背一段廣告詞，真無趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你發文的標題似乎總是比內容更吸引人吧。,1,你發文的標題似乎總是比內容更吸引人吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你發文的標題通常比內容更吸引人,2,你發文的標題通常比內容更吸引人,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你發文的標題永遠比內容更精彩，真的很有趣。,3,你發文的標題永遠比內容更精彩，真的很有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你領的薪水似乎不太符合你的效率。,1,你領的薪水似乎不太符合你的效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你領的薪水似乎不符合你的工作效率。,2,你領的薪水似乎不符合你的工作效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你領的薪水明顯不符合你的工作效率。,3,你領的薪水明顯不符合你的工作效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，我的限動好像讓你覺得很擾人。,1,抱歉，我的限動好像讓你覺得很擾人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你的限動充滿垃圾廣告，感到困擾。,2,你的限動充滿垃圾廣告，感到困擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
你的限動像垃圾廣告一樣，真的很煩人。,3,你的限動像垃圾廣告一樣，真的很煩人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
喔，你似乎開始有在思考了吧？,1,喔，你似乎開始有在思考了吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你最近似乎在思考更多。,2,你最近似乎在思考更多。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你到底在想什麼，能不能清醒一點？,3,你到底在想什麼，能不能清醒一點？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
抱歉，我陪伴的方式似乎讓你感到更加孤立無援。,1,抱歉，我陪伴的方式似乎讓你感到更加孤立無援。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你陪伴的方式比缺席還更冷漠。,2,你陪伴的方式比缺席還更冷漠。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你陪伴的方式比缺席還更冷漠，真讓人受不了。,3,你陪伴的方式比缺席還更冷漠，真讓人受不了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
不好意思打擾你，收垃圾的來了，你能否稍微躲一下？,1,不好意思打擾你，收垃圾的來了，你能否稍微躲一下？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
收垃圾的車來了，你應該快點離開。,2,收垃圾的車來了，你應該快點離開。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,3
快點從窗戶後面出來，收垃圾車來了。,3,快點從窗戶後面出來，收垃圾車來了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
不用勉強自己，偶爾放鬆也是種選擇。,1,不用勉強自己，偶爾放鬆也是種選擇。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
不堅持做事也是一種選擇。,2,不堅持做事也是一種選擇。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
原來不做事也是一種堅持，真是令人佩服的態度。,3,原來不做事也是一種堅持，真是令人佩服的態度。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
抱歉，提供的答案似乎比錯誤更尷尬。,1,抱歉，提供的答案似乎比錯誤更尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
