text,target,output,model_name,prompt_type,score,predicted_score
你真的是很會說話，臉上是不是寫著「好騙」兩個字？,1,你真的是很會說話，臉上是不是寫著「好騙」兩個字？,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的臉上是不是寫著「好騙」兩個字？,2,你的臉上是不是寫著「好騙」兩個字？,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你這臉上是不是寫著「好騙」兩個字？,3,你這臉上是不是寫著「好騙」兩個字？,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
有些人的心，真的很像舊抹布，擦哪哪髒。,1,有些人的心，真的很像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
有些人的心就像舊抹布，擦哪哪髒。,2,有些人的心就像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你就是個舊抹布，擦哪哪髒。,3,你就是個舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
真的很抱歉，麻煩你幫忙解決一下問題，別一直叫叫叫。,1,真的很抱歉，麻煩你幫忙解決一下問題，別一直叫叫叫。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,3
你在那邊一直叫叫的問題還解決了嗎？,2,你在那邊一直叫叫的問題還解決了嗎？,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你能不能停止那麼大聲叫囂。,3,拜託你能不能停止那麼大聲叫囂。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,3
你可能是因為這樣才沒有什麼朋友。,1,你可能是因為這樣才沒有什麼朋友。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你可能是因為這樣才沒有什麼朋友。,2,你可能是因為這樣才沒有什麼朋友。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你是因為這樣才沒有朋友。,3,你是因為這樣才沒有朋友。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
我覺得你現在的樣子真的是很尷尬。,1,我覺得你現在的樣子真的是很尷尬。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,3
你現在這副樣子，讓人覺得很尷尬。,2,你現在這副樣子，讓人覺得很尷尬。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,3
你這副樣子真的是太尷尬了。,3,你這副樣子真的是太尷尬了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
真的很抱歉說出這樣的話，但我覺得你被稱為猴的描述可能會傷害你的名譽。,1,真的很抱歉說出這樣的話，但我覺得你被稱為猴的描述可能會傷害你的名譽。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,1
你說我是猴，猴都要去告你名譽侵害。,2,你說我是猴，猴都要去告你名譽侵害。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你竟然敢說我是猴，猴都要去告你名譽侵害。,3,你竟然敢說我是猴，猴都要去告你名譽侵害。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
抱歉，唱卡拉OK的聲音聽起來比警報器還刺耳。,1,抱歉，唱卡拉OK的聲音聽起來比警報器還刺耳。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的卡拉OK聲音比警報器還刺耳。,2,你的卡拉OK聲音比警報器還刺耳。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你不要再唱卡拉OK了，聲音比警報器還刺耳。,3,拜託你不要再唱卡拉OK了，聲音比警報器還刺耳。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你的人生最大成就就是讓別人失望，真的很抱歉。,1,你的人生最大成就就是讓別人失望，真的很抱歉。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的人生最大成就就是讓別人失望。,2,你的人生最大成就就是讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你的人生最大成就就是讓別人失望。,3,你的人生最大成就就是讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你張嘴的瞬間理智就自動選擇逃跑，對不起。,1,你張嘴的瞬間理智就自動選擇逃跑，對不起。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
理智在你張嘴的瞬間就會自動選擇逃跑。,2,理智在你張嘴的瞬間就會自動選擇逃跑。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你別張嘴了，理智還是趕快回來吧。,3,拜託你別張嘴了，理智還是趕快回來吧。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,3
你們的父母是在家庭聚會上認識的吧,1,你們的父母是在家庭聚會上認識的吧,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,2
你們的父母是在家庭聚會上認識的。,2,你們的父母是在家庭聚會上認識的。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,2
你們的父母是在家庭聚會上認識的。,3,你們的父母是在家庭聚會上認識的。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,2
你不用擔心，我會盡力幫助你。,1,你不用擔心，我會盡力幫助你。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,1
你承諾的愛情比分手信更沒有重量。,2,你承諾的愛情比分手信更沒有重量。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你說的愛情承諾比分手信還輕飄飄的。,3,你說的愛情承諾比分手信還輕飄飄的。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
抱歉，你的專業知識可能在這裡不是最正確的選擇。,1,抱歉，你的專業知識可能在這裡不是最正確的選擇。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,3
你的專業知識在這場比賽中表現的確有所不足。,2,你的專業知識在這場比賽中表現的確有所不足。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,3
你真的是一個專業的人，錯誤的程度超乎想像。,3,你真的是一個專業的人，錯誤的程度超乎想像。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你在舞台上的存在感真的很刺眼，對不起。,1,你在舞台上的存在感真的很刺眼，對不起。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你在舞台上的存在感比事故還刺眼。,2,你在舞台上的存在感比事故還刺眼。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你在舞台上的存在感比事故還刺眼，根本是個笑話。,3,你在舞台上的存在感比事故還刺眼，根本是個笑話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你應該很喜歡吃魚吧？這麼會挑刺。,1,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你應該很喜歡吃魚吧？這麼會挑刺。,2,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你應該很喜歡吃魚吧？這麼會挑刺。,3,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你不用生氣的，大家都是公主，怎麼就你變成了病呢？,1,你不用生氣的，大家都是公主，怎麼就你變成了病呢？,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你為什麼是唯一一個變成病人的公主？,2,你為什麼是唯一一個變成病人的公主？,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你怎麼就變成了病人？,3,你怎麼就變成了病人？,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
這人的臉看起來就像一張寫壞了的字帖。,1,這人的臉看起來就像一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
這人的臉看起來就像一張寫壞了的字帖。,2,這人的臉看起來就像一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你這臉蛋，根本就是一張寫壞了的字帖。,3,你這臉蛋，根本就是一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
對不起，我不跟一坨跳動的肉說話,1,對不起，我不跟一坨跳動的肉說話,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
對不起，我不跟一坨跳動的肉說話。,2,對不起，我不跟一坨跳動的肉說話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你閉嘴，跟一坨跳動的肉說話？,3,拜託你閉嘴，跟一坨跳動的肉說話？,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
抱歉，能麻煩你幫我檢查一下為什麼加入進度後會變成永遠的草稿嗎？,1,抱歉，能麻煩你幫我檢查一下為什麼加入進度後會變成永遠的草稿嗎？,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,1
你加入進度後，草稿就變成永遠的了。,2,你加入進度後，草稿就變成永遠的了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你根本就加入進度就是永遠的草稿。,3,你根本就加入進度就是永遠的草稿。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
我從來不罵人，我罵的都不是人。,1,我從來不罵人，我罵的都不是人。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
我從來不罵人，我罵的都不是人。,2,我從來不罵人，我罵的都不是人。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你還真會說話。,3,你還真會說話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你做出的結論就像是重新說明廢話，真的很抱歉。,1,你做出的結論就像是重新說明廢話，真的很抱歉。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你做出的結論就像是重新說明廢話。,2,你做出的結論就像是重新說明廢話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你做出的結論根本就是在重複說明廢話。,3,你做出的結論根本就是在重複說明廢話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你不用開麥克風的時候就不會有雜音了吧,1,你不用開麥克風的時候就不會有雜音了吧,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,3
你開麥克風的瞬間雜音就變成主角了。,2,你開麥克風的瞬間雜音就變成主角了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你開麥克風的瞬間雜音就變成主角，根本是個笑話。,3,你開麥克風的瞬間雜音就變成主角，根本是個笑話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你貢獻的沉默比你的話還有價值，謝謝你。,1,你貢獻的沉默比你的話還有價值，謝謝你。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的貢獻的沉默比你的話還有價值。,2,你的貢獻的沉默比你的話還有價值。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你說的話根本不如你的沉默有用。,3,你說的話根本不如你的沉默有用。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你的存在對我來說是全場最沉重的負擔。,1,你的存在對我來說是全場最沉重的負擔。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的存在就是全場最沉重的垃圾。,2,你的存在就是全場最沉重的垃圾。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你根本就是全場最沉重的垃圾。,3,你根本就是全場最沉重的垃圾。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你在場的時候連沉默都覺得很尷尬。,1,你在場的時候連沉默都覺得很尷尬。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你在場的時候連沉默都覺得羞恥。,2,你在場的時候連沉默都覺得羞恥。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你能說出點什麼話來，連沉默都覺得羞恥。,3,拜託你能說出點什麼話來，連沉默都覺得羞恥。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你上傳的自拍看起來真的很自然喔。,1,你上傳的自拍看起來真的很自然喔。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,1
你上傳的自拍連濾鏡都放棄了。,2,你上傳的自拍連濾鏡都放棄了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你自拍的照片至少還要用濾鏡吧。,3,拜託你自拍的照片至少還要用濾鏡吧。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你讀書的方法真的是讓人覺得好笑。,1,你讀書的方法真的是讓人覺得好笑。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的學習方法真的是讓人們笑話的材料。,2,你的學習方法真的是讓人們笑話的材料。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你讀書的方法像是在準備成為笑柄。,3,你讀書的方法像是在準備成為笑柄。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你說的甜言蜜語比詛咒還要刺耳，真的很抱歉聽到這樣的話。,1,你說的甜言蜜語比詛咒還要刺耳，真的很抱歉聽到這樣的話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你說的甜言蜜語比詛咒還要刺耳，真的是很令人不舒服。,2,你說的甜言蜜語比詛咒還要刺耳，真的是很令人不舒服。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,3
拜託你別再說這種甜言蜜語了，聽起來比詛咒還要刺耳。,3,拜託你別再說這種甜言蜜語了，聽起來比詛咒還要刺耳。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,3
你下廚的手藝連狗都會嫌棄。,1,你下廚的手藝連狗都會嫌棄。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你下廚的手藝連狗都不願意吃。,2,你下廚的手藝連狗都不願意吃。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你下廚的手藝連狗都會拒絕進食。,3,拜託你下廚的手藝連狗都會拒絕進食。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你眼神中那種清澈的愚蠢我真的很喜歡。,1,你眼神中那種清澈的愚蠢我真的很喜歡。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你眼神中有著一種清澈的純真。,2,你眼神中有著一種清澈的純真。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,1
你眼神中那種愚蠢的清澈實在是太過於讓人無法忍受。,3,你眼神中那種愚蠢的清澈實在是太過於讓人無法忍受。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你說愛的時候真的是像在背一段廣告詞。,1,你說愛的時候真的是像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你說愛的時候像在背一段廣告詞。,2,你說愛的時候像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你說愛的時候就像在背一段廣告詞。,3,你說愛的時候就像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你發文的標題永遠比內容更精彩，謝謝你分享這個有趣的觀察。,1,你發文的標題永遠比內容更精彩，謝謝你分享這個有趣的觀察。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你發文的標題永遠比內容更精彩。,2,你發文的標題永遠比內容更精彩。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你發文的標題永遠比內容更精彩，真的是一點也不夠意外。,3,你發文的標題永遠比內容更精彩，真的是一點也不夠意外。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
真的很抱歉你覺得你的薪水是對你的效率的羞辱。,1,真的很抱歉你覺得你的薪水是對你的效率的羞辱。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的薪水明顯與你的工作效率不成正比。,2,你的薪水明顯與你的工作效率不成正比。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你領的薪水根本是對你的效率的羞辱。,3,你領的薪水根本是對你的效率的羞辱。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你的限動真的是很像垃圾廣告一樣擾人。,1,你的限動真的是很像垃圾廣告一樣擾人。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的限動像垃圾廣告一樣擾人。,2,你的限動像垃圾廣告一樣擾人。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你的限動像垃圾廣告一樣擾人，根本就是一種商業詐欺。,3,你的限動像垃圾廣告一樣擾人，根本就是一種商業詐欺。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你開始有在思考了嗎？,1,你開始有在思考了嗎？,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你開始有在思考了。,2,你開始有在思考了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你終於有在思考了。,3,你終於有在思考了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你陪伴的方式比缺席還更冷漠，真的很抱歉。,1,你陪伴的方式比缺席還更冷漠，真的很抱歉。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你陪伴的方式比缺席還更冷漠。,2,你陪伴的方式比缺席還更冷漠。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你能不能陪伴得熱情點，現在陪伴的方式比缺席還冷漠。,3,拜託你能不能陪伴得熱情點，現在陪伴的方式比缺席還冷漠。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,3
麻煩你先躲到一旁，收垃圾的人來了。,1,麻煩你先躲到一旁，收垃圾的人來了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,3
你快躲起來，收垃圾的來了。,2,你快躲起來，收垃圾的來了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,3
拜託你快躲起來，收垃圾的來了。,3,拜託你快躲起來，收垃圾的來了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,3
原來不做事也是一種堅持，謝謝你提醒我這個觀點。,1,原來不做事也是一種堅持，謝謝你提醒我這個觀點。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
原來不做事也是一種堅持。,2,原來不做事也是一種堅持。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你根本不用做事就能堅持。,3,你根本不用做事就能堅持。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
抱歉，我的答案比錯誤更糟糕。,1,抱歉，我的答案比錯誤更糟糕。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你的答案比錯誤更糟糕。,2,你的答案比錯誤更糟糕。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
拜託你別再給這種答案了，錯誤還不夠丟人了。,3,拜託你別再給這種答案了，錯誤還不夠丟人了。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,3
抱歉，我不太清楚你在問什麼意思。,1,抱歉，我不太清楚你在問什麼意思。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,1
你是不是胎教出來的?,2,你是不是胎教出來的?,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你到底是從哪裡長大的？,3,你到底是從哪裡長大的？,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
不好意思，能麻煩你駕鶴一路往西歸嗎？,1,不好意思，能麻煩你駕鶴一路往西歸嗎？,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你該趕快騎鶴往西回家吧,2,你該趕快騎鶴往西回家吧,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你根本就不會開飛機，還跑去說這種蠢話。,3,你根本就不會開飛機，還跑去說這種蠢話。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
真的是很厲害呢。,1,真的是很厲害呢。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
真了不起。,2,真了不起。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你真了不起。,3,你真了不起。,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
你看得懂喔？,1,你看得懂喔？,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
你看得懂。,2,你看得懂。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,2
你真的能看懂？,3,你真的能看懂？,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
不好意思問你這個問題。,1,不好意思問你這個問題。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,1
你脖子上頂的是腫瘤嗎,2,你脖子上頂的是腫瘤嗎,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你到底是腫瘤還是正常的？,3,你到底是腫瘤還是正常的？,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
原來躺平也算是一種努力方式。,1,原來躺平也算是一種努力方式。,meta-llama/Llama-3.1-8B-Instruct,4-shot,1,4
這種態度其實是很努力的。,2,這種態度其實是很努力的。,meta-llama/Llama-3.1-8B-Instruct,4-shot,2,4
你居然覺得躺平是努力？,3,你居然覺得躺平是努力？,meta-llama/Llama-3.1-8B-Instruct,4-shot,3,4
