text,target,output,model_name,prompt_type,score,predicted_score
你不能用嘴拉直腸。,2,你不能用嘴拉直腸。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你別用嘴拉直腸子。,3,拜託你別用嘴拉直腸子。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
別人沉默是修養，喔，你沉默是讓人舒爽。,1,別人沉默是修養，喔，你沉默是讓人舒爽。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
別人沉默是修養，你沉默是讓人舒爽。,2,別人沉默是修養，你沉默是讓人舒爽。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
別人沉默是修養，你沉默是讓人舒爽。,3,別人沉默是修養，你沉默是讓人舒爽。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你真的是很會說話，臉上是不是寫著「好騙」兩個字？,1,你真的是很會說話，臉上是不是寫著「好騙」兩個字？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你真的是很會說話。,2,你真的是很會說話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你真的是來這裡混的，還好意思這麼說。,3,你真的是來這裡混的，還好意思這麼說。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
有些人的心，真的很像舊抹布，擦哪哪髒。,1,有些人的心，真的很像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
有些人的心，實際上就像舊抹布，擦哪哪髒。,2,有些人的心，實際上就像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你就是個舊抹布，擦哪哪髒。,3,你就是個舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉，麻煩你幫忙解決一下問題，別一直叫囉。,1,真的很抱歉，麻煩你幫忙解決一下問題，別一直叫囉。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
拜託你不要一直叫叫，幫我解決問題吧。,2,拜託你不要一直叫叫，幫我解決問題吧。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
拜託你能不能不要一直叫叫叫，問題解決就好了。,3,拜託你能不能不要一直叫叫叫，問題解決就好了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
不好意思說這個，但你可能是因為這樣才沒有什麼朋友。,1,不好意思說這個，但你可能是因為這樣才沒有什麼朋友。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你可能是因為這樣才沒有什麼朋友。,2,你可能是因為這樣才沒有什麼朋友。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你是不是因為這樣才沒有什麼朋友？,3,你是不是因為這樣才沒有什麼朋友？,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉你這副樣子讓我感到尷尬。,1,真的很抱歉你這副樣子讓我感到尷尬。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你現在的樣子真的是讓人感到尷尬。,2,你現在的樣子真的是讓人感到尷尬。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你這副樣子真的是太尷尬了。,3,你這副樣子真的是太尷尬了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉說出這樣的話，但我覺得你被人誤會了。,1,真的很抱歉說出這樣的話，但我覺得你被人誤會了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你說的話實在太過分了，猴子都要去告你名譽侵害。,2,你說的話實在太過分了，猴子都要去告你名譽侵害。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你根本配不上猴子的名譽。,3,你根本配不上猴子的名譽。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉你唱卡拉OK的聲音聽起來比警報器還刺耳,1,真的很抱歉你唱卡拉OK的聲音聽起來比警報器還刺耳,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你的卡拉OK聲音比警報器還刺耳。,2,你的卡拉OK聲音比警報器還刺耳。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你不要再唱卡拉OK了，聲音比警報器還刺耳。,3,拜託你不要再唱卡拉OK了，聲音比警報器還刺耳。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉你的人生可能會讓別人失望。,1,真的很抱歉你的人生可能會讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你的人生最大成就就是讓別人失望。,2,你的人生最大成就就是讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你的人生最大成就就是讓別人失望。,3,你的人生最大成就就是讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你張嘴的瞬間理智就自動選擇逃跑，真的是很可惜。,1,你張嘴的瞬間理智就自動選擇逃跑，真的是很可惜。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你張嘴的瞬間理智就自動選擇逃跑。,2,你張嘴的瞬間理智就自動選擇逃跑。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你張嘴的瞬間理智就自動選擇逃跑。,3,你張嘴的瞬間理智就自動選擇逃跑。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你們的父母是在家庭聚會上認識的吧,1,你們的父母是在家庭聚會上認識的吧,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,2
你們的父母是在家庭聚會上認識的。,2,你們的父母是在家庭聚會上認識的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,2
你們的父母是在家庭聚會上認識的。,3,你們的父母是在家庭聚會上認識的。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,2
真的很抱歉你覺得我對你沒有誠意。,1,真的很抱歉你覺得我對你沒有誠意。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你說的愛情比分手信更沒有重量。,2,你說的愛情比分手信更沒有重量。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你說的愛情承諾比分手信重嗎？,3,你說的愛情承諾比分手信重嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉你覺得我的專業知識是全場最大的錯誤。,1,真的很抱歉你覺得我的專業知識是全場最大的錯誤。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你的專業知識在這場比賽中表現並不理想。,2,你的專業知識在這場比賽中表現並不理想。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你真的是一個很有專業知識的人，才會說這種話。,3,你真的是一個很有專業知識的人，才會說這種話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你在舞台上的存在感真的很刺眼，對不起。,1,你在舞台上的存在感真的很刺眼，對不起。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你在舞台上的存在感比事故還刺眼。,2,你在舞台上的存在感比事故還刺眼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你在舞台上的存在感比事故還刺眼，根本是太過分了。,3,你在舞台上的存在感比事故還刺眼，根本是太過分了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你應該很喜歡吃魚吧？這麼會挑刺。,1,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你應該很喜歡吃魚吧？這麼會挑刺。,2,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你應該很喜歡吃魚吧？這麼會挑刺。,3,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你不用這麼生氣的話就好，大家都是公主，怎麼就你變成了病了？,1,你不用這麼生氣的話就好，大家都是公主，怎麼就你變成了病了？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你為什麼是唯一一個變成病的公主？,2,你為什麼是唯一一個變成病的公主？,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你怎麼就變成了病人了？,3,你怎麼就變成了病人了？,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
這人的臉，真的是一張寫壞了的字帖。,1,這人的臉，真的是一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
這人的臉看起來很不像樣。,2,這人的臉看起來很不像樣。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你這臉蛋，真的是一張寫壞了的字帖。,3,你這臉蛋，真的是一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
對不起，我不跟一坨跳動的肉說話,1,對不起，我不跟一坨跳動的肉說話,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
對不起，我不跟一坨跳動的肉說話,2,對不起，我不跟一坨跳動的肉說話,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你閉嘴，跟一坨跳動的肉說話有什麼用。,3,拜託你閉嘴，跟一坨跳動的肉說話有什麼用。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
對不起，似乎你加入進度後就變成永遠的草稿了。,1,對不起，似乎你加入進度後就變成永遠的草稿了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你加入進度後，草稿就變成永遠的了。,2,你加入進度後，草稿就變成永遠的了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你別再加入進度了，否則就變成永遠的草稿。,3,拜託你別再加入進度了，否則就變成永遠的草稿。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
我從來不罵人，我罵的都不是人。,1,我從來不罵人，我罵的都不是人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
我從來不罵人，我罵的都不是人。,2,我從來不罵人，我罵的都不是人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你根本不配罵人，罵的都是無辜的人。,3,你根本不配罵人，罵的都是無辜的人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
"你做出的結論就像是重新說明廢話，真的很抱歉。

（語氣等級 1）",1,"你做出的結論就像是重新說明廢話，真的很抱歉。

（語氣等級 1）",meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你做出的結論就像是重新說明廢話。,2,你做出的結論就像是重新說明廢話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你做出的結論根本就是在重複說明廢話。,3,你做出的結論根本就是在重複說明廢話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉你聽到麥克風的雜音了。,1,真的很抱歉你聽到麥克風的雜音了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你開麥克風的瞬間雜音就變成主角了。,2,你開麥克風的瞬間雜音就變成主角了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你別開麥克風，雜音就變成主角了。,3,拜託你別開麥克風，雜音就變成主角了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你貢獻的沉默比你的話還有價值，謝謝你。,1,你貢獻的沉默比你的話還有價值，謝謝你。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你說的話比你的沉默還有價值。,2,你說的話比你的沉默還有價值。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你說的話根本比你的沉默還有價值。,3,你說的話根本比你的沉默還有價值。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
很抱歉說出這樣的話，但你的存在對我來說是全場最沉重的負擔。,1,很抱歉說出這樣的話，但你的存在對我來說是全場最沉重的負擔。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你的存在就是全場最沉重的垃圾。,2,你的存在就是全場最沉重的垃圾。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你根本就是全場最沉重的垃圾。,3,你根本就是全場最沉重的垃圾。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你在場的時候連沉默都覺得很尷尬。,1,你在場的時候連沉默都覺得很尷尬。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你在場的時候連沉默都覺得羞恥。,2,你在場的時候連沉默都覺得羞恥。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你說話時不要這樣沉默，連沉默都覺得羞恥。,3,拜託你說話時不要這樣沉默，連沉默都覺得羞恥。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你上傳的自拍看起來不太好看，濾鏡都沒有用。,1,你上傳的自拍看起來不太好看，濾鏡都沒有用。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你上傳的自拍連濾鏡都放棄了你。,2,你上傳的自拍連濾鏡都放棄了你。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你上傳的自拍連濾鏡都放棄了你，真的是很不夠用。,3,你上傳的自拍連濾鏡都放棄了你，真的是很不夠用。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你讀書的方法真的是讓人覺得好笑。,1,你讀書的方法真的是讓人覺得好笑。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你的學習方法實在令人費解。,2,你的學習方法實在令人費解。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
你讀書的方法像是在準備成為笑柄。,3,你讀書的方法像是在準備成為笑柄。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你說的甜言蜜語比詛咒還要刺耳，真的很抱歉聽到這樣的話。,1,你說的甜言蜜語比詛咒還要刺耳，真的很抱歉聽到這樣的話。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你說的甜言蜜語比詛咒還要刺耳。,2,你說的甜言蜜語比詛咒還要刺耳。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你別再說這種甜言蜜語了，聽起來比詛咒還要刺耳。,3,拜託你別再說這種甜言蜜語了，聽起來比詛咒還要刺耳。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你下廚的手藝連狗都會嫌棄。,1,你下廚的手藝連狗都會嫌棄。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你下廚的手藝連狗都不敢吃。,2,你下廚的手藝連狗都不敢吃。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你下廚的手藝連狗都會拒絕進食。,3,拜託你下廚的手藝連狗都會拒絕進食。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你看起來真的很可愛，眼神中有著一種純真的美麗。,1,你看起來真的很可愛，眼神中有著一種純真的美麗。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你眼神中有著一種特別的純真。,2,你眼神中有著一種特別的純真。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,1
你眼神中那種愚蠢的清澈實在是太可愛了。,3,你眼神中那種愚蠢的清澈實在是太可愛了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你說愛的時候真的是像在背一段廣告詞。,1,你說愛的時候真的是像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你說愛的時候像在背一段廣告詞。,2,你說愛的時候像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你說愛的時候就像在背一段廣告詞。,3,你說愛的時候就像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你發文的標題永遠比內容更精彩，真的很厲害喔。,1,你發文的標題永遠比內容更精彩，真的很厲害喔。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你發文的標題永遠比內容更精彩，真的是一種天賦。,2,你發文的標題永遠比內容更精彩，真的是一種天賦。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你發文的標題永遠比內容更精彩，真的是一點也不夠意外。,3,你發文的標題永遠比內容更精彩，真的是一點也不夠意外。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉說出這樣的話，但你領的薪水全是對你的努力的不公平對待。,1,真的很抱歉說出這樣的話，但你領的薪水全是對你的努力的不公平對待。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你領的薪水明顯與你的工作效率不符。,2,你領的薪水明顯與你的工作效率不符。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你領的薪水根本是對你的效率的羞辱。,3,你領的薪水根本是對你的效率的羞辱。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
抱歉，真的很抱歉你的限動像垃圾廣告一樣擾人。,1,抱歉，真的很抱歉你的限動像垃圾廣告一樣擾人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你的限動真的是像垃圾廣告一樣擾人。,2,你的限動真的是像垃圾廣告一樣擾人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你的限動真的是一種很不好的廣告形式，總是讓人感到很不舒服。,3,你的限動真的是一種很不好的廣告形式，總是讓人感到很不舒服。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
你開始有在思考了嗎？,1,你開始有在思考了嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你開始有在思考了。,2,你開始有在思考了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你終於有在思考了。,3,你終於有在思考了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉你覺得我陪伴的方式很冷漠。,1,真的很抱歉你覺得我陪伴的方式很冷漠。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你陪伴的方式比缺席還更冷漠。,2,你陪伴的方式比缺席還更冷漠。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你，陪伴的方式比缺席還更冷漠。,3,拜託你，陪伴的方式比缺席還更冷漠。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
不好意思，收垃圾的來了，你麻煩你先躲一下。,1,不好意思，收垃圾的來了，你麻煩你先躲一下。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你快躲起來，收垃圾的來了。,2,你快躲起來，收垃圾的來了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,3
拜託你快躲起來，收垃圾的來了。,3,拜託你快躲起來，收垃圾的來了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
原來不做事也是一種堅持，謝謝你分享這個觀點。,1,原來不做事也是一種堅持，謝謝你分享這個觀點。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
原來不做事也是一種堅持。,2,原來不做事也是一種堅持。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你根本不用做事就能堅持什麼。,3,你根本不用做事就能堅持什麼。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的很抱歉你的答案比錯誤更丟人。,1,真的很抱歉你的答案比錯誤更丟人。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你的答案比錯誤更讓人失望。,2,你的答案比錯誤更讓人失望。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你別再給這種答案了，錯誤還不夠丟人就這樣丟人到天國去了。,3,拜託你別再給這種答案了，錯誤還不夠丟人就這樣丟人到天國去了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
不好意思問這個問題，真的很無禮。,1,不好意思問這個問題，真的很無禮。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,3
你是不是胎教的最高學歷?,2,你是不是胎教的最高學歷?,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你不要這樣問了，胎教根本不是學歷。,3,拜託你不要這樣問了，胎教根本不是學歷。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
不好意思，能麻煩你駕鶴一路往西歸嗎？,1,不好意思，能麻煩你駕鶴一路往西歸嗎？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你該趕快騎鶴往西回家吧,2,你該趕快騎鶴往西回家吧,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
拜託你快點駕鶴往西歸,3,拜託你快點駕鶴往西歸,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
真的是太厲害了。,1,真的是太厲害了。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
真了不起呢。,2,真了不起呢。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,4
你真的是天才。,3,你真的是天才。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
你看得懂喔？,1,你看得懂喔？,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
你看得懂。,2,你看得懂。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,2
你根本就看得懂。,3,你根本就看得懂。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
不好意思問你這個問題。,1,不好意思問你這個問題。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,1
你脖子上有腫瘤嗎,2,你脖子上有腫瘤嗎,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,2
你到底是腫瘤還是正常的？,3,你到底是腫瘤還是正常的？,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,4
原來躺平也算是一種努力方式。,1,原來躺平也算是一種努力方式。,meta-llama/Llama-3.1-8B-Instruct,8-shot,1,4
這種態度其實是很努力的表現。,2,這種態度其實是很努力的表現。,meta-llama/Llama-3.1-8B-Instruct,8-shot,2,2
拜託你別再說這種蠻話了，躺平根本不是努力。,3,拜託你別再說這種蠻話了，躺平根本不是努力。,meta-llama/Llama-3.1-8B-Instruct,8-shot,3,3
