text,target,output,model_name,prompt_type,score,predicted_score
你這麼囂張，是有動保協會在保護你嗎？,2,你這麼囂張，是有動保協會在保護你嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別這樣囂張了，好像有動保協會在保護你似的。,3,拜託你別這樣囂張了，好像有動保協會在保護你似的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你站在那裡就像一個行走的失敗案例，真的很抱歉說這樣的話。,1,你站在那裡就像一個行走的失敗案例，真的很抱歉說這樣的話。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你站在那裡就像一個行走的失敗案例。,2,你站在那裡就像一個行走的失敗案例。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你站在那裡就像個行走的失敗案例。,3,你站在那裡就像個行走的失敗案例。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真是不好意思讓你唱K的聲音讓全場重新珍惜安靜。,1,真是不好意思讓你唱K的聲音讓全場重新珍惜安靜。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你唱K的聲音讓全場重新珍惜安靜。,2,你唱K的聲音讓全場重新珍惜安靜。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你能不能不要在這裡唱K，讓人們能夠享受安靜的環境。,3,拜託你能不能不要在這裡唱K，讓人們能夠享受安靜的環境。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
真的很抱歉讓你聽到這樣的評論。,1,真的很抱歉讓你聽到這樣的評論。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你交上來的報告讓垃圾桶都有了尊嚴。,2,你交上來的報告讓垃圾桶都有了尊嚴。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你交上來的報告讓垃圾桶都有了尊嚴。,3,你交上來的報告讓垃圾桶都有了尊嚴。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉說這個話，但你是直腸子，還是不能用嘴拉吧？,1,真的很抱歉說這個話，但你是直腸子，還是不能用嘴拉吧？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你不能用嘴拉直腸子。,2,你不能用嘴拉直腸子。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別用嘴拉直腸子。,3,拜託你別用嘴拉直腸子。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
別人沉默是修養，你沉默是讓人舒爽。,1,別人沉默是修養，你沉默是讓人舒爽。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
別人沉默是修養，你沉默是讓人舒爽。,2,別人沉默是修養，你沉默是讓人舒爽。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
別人沉默是修養，你沉默是讓人舒爽。,3,別人沉默是修養，你沉默是讓人舒爽。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你真的是很會說話，讓我覺得好笑。,1,你真的是很會說話，讓我覺得好笑。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你的臉上是不是寫著「好騙」兩個字？,2,你的臉上是不是寫著「好騙」兩個字？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別再用那種假笑臉在我面前走了。,3,拜託你別再用那種假笑臉在我面前走了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
有些人的心，真的很像舊抹布，擦哪哪髒。,1,有些人的心，真的很像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
有些人的心，實際上就像舊抹布，擦哪哪髒。,2,有些人的心，實際上就像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你真的很吵，能不能趕快給我閉嘴。,3,你真的很吵，能不能趕快給我閉嘴。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
真的很抱歉，麻煩你稍微等一下，我正在處理問題。,1,真的很抱歉，麻煩你稍微等一下，我正在處理問題。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你不用一直叫叫，問題解決就好了。,2,你不用一直叫叫，問題解決就好了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
拜託你能不能不要一直叫叫，問題解決就好了。,3,拜託你能不能不要一直叫叫，問題解決就好了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
不好意思問這個問題，可能會讓你感到不舒服。,1,不好意思問這個問題，可能會讓你感到不舒服。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你可能是因為這樣才沒有什麼朋友。,2,你可能是因為這樣才沒有什麼朋友。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別再說這種話，真的是很傷人。,3,拜託你別再說這種話，真的是很傷人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
真的很抱歉你這副樣子，讓我感到很尷尬。,1,真的很抱歉你這副樣子，讓我感到很尷尬。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你現在的樣子讓人感到尷尬。,2,你現在的樣子讓人感到尷尬。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
拜託你快點收拾自己，別讓人替你感到尷尬了。,3,拜託你快點收拾自己，別讓人替你感到尷尬了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
真的很抱歉說出這樣的話，希望你能夠原諒。,1,真的很抱歉說出這樣的話，希望你能夠原諒。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你說我是猴，猴都要去告你名譽侵害。,2,你說我是猴，猴都要去告你名譽侵害。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別再說這種話了，說你是猴，猴都要去告你名譽侵害。,3,拜託你別再說這種話了，說你是猴，猴都要去告你名譽侵害。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你唱卡拉OK的聲音真的很刺耳，麻煩你能不能稍微小聲一點。,1,你唱卡拉OK的聲音真的很刺耳，麻煩你能不能稍微小聲一點。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你的卡拉OK聲音比警報器還刺耳。,2,你的卡拉OK聲音比警報器還刺耳。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你不要再唱卡拉OK了，聲音比警報器還刺耳。,3,拜託你不要再唱卡拉OK了，聲音比警報器還刺耳。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉你的人生最大成就就是讓別人失望。,1,真的很抱歉你的人生最大成就就是讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你的人生最大成就就是讓別人失望。,2,你的人生最大成就就是讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別再自我膨脹了，讓別人失望才是你的人生最大成就。,3,拜託你別再自我膨脹了，讓別人失望才是你的人生最大成就。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉你聽起來覺得我說的很奇怪。,1,真的很抱歉你聽起來覺得我說的很奇怪。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你張嘴的瞬間理智就自動選擇逃跑。,2,你張嘴的瞬間理智就自動選擇逃跑。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你能不能不要張嘴，理智就這樣自動選擇逃跑。,3,拜託你能不能不要張嘴，理智就這樣自動選擇逃跑。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你們的父母是在家庭聚會上認識的吧,1,你們的父母是在家庭聚會上認識的吧,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,2
你爸跟你媽是在家庭聚會上認識的。,2,你爸跟你媽是在家庭聚會上認識的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
你們的父母是在家庭聚會上認識的。,3,你們的父母是在家庭聚會上認識的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,2
真的很抱歉，你的承諾的愛情比分手信更沒有重量。,1,真的很抱歉，你的承諾的愛情比分手信更沒有重量。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你承諾的愛情比分手信更沒有重量。,2,你承諾的愛情比分手信更沒有重量。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你能不能說出來，你承諾的愛情比分手信更沒有重量。,3,拜託你能不能說出來，你承諾的愛情比分手信更沒有重量。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉，你的專業知識可能是全場最大的錯誤。,1,真的很抱歉，你的專業知識可能是全場最大的錯誤。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你的專業知識在這裡實際上是最大的錯誤。,2,你的專業知識在這裡實際上是最大的錯誤。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別再說這種蠻不負責任的話了。,3,拜託你別再說這種蠻不負責任的話了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你在舞台上的存在感真的很刺眼，對不起。,1,你在舞台上的存在感真的很刺眼，對不起。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你在舞台上的存在感比事故還刺眼。,2,你在舞台上的存在感比事故還刺眼。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你在舞台上的存在感比事故還刺眼，拜託你能不能趕快離開。,3,你在舞台上的存在感比事故還刺眼，拜託你能不能趕快離開。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你應該很喜歡吃魚吧？這麼會挑刺。,1,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你應該很喜歡吃魚吧？這麼會挑刺。,2,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你應該很喜歡吃魚吧？這麼會挑刺。,3,你應該很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉你被當成病人了。,1,真的很抱歉你被當成病人了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你為什麼是唯一一個變成病的公主？,2,你為什麼是唯一一個變成病的公主？,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別這樣說，別把別人當成病人。,3,拜託你別這樣說，別把別人當成病人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
這人的臉，真的很像一張寫壞了的字帖。,1,這人的臉，真的很像一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
這人的臉，形狀就像一張寫壞了的字帖。,2,這人的臉，形狀就像一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你真的是一張臉書。,3,你真的是一張臉書。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
對不起，我不跟一坨跳動的肉說話。,1,對不起，我不跟一坨跳動的肉說話。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
對不起，我不跟一坨跳動的肉說話,2,對不起，我不跟一坨跳動的肉說話,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你閉嘴，跟一坨跳動的肉說話根本是浪費時間。,3,拜託你閉嘴，跟一坨跳動的肉說話根本是浪費時間。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
抱歉，加入進度後你的工作變成永遠的草稿。,1,抱歉，加入進度後你的工作變成永遠的草稿。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你一加入進度就變成永遠的草稿。,2,你一加入進度就變成永遠的草稿。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你加入進度後就變成永遠的草稿了。,3,你加入進度後就變成永遠的草稿了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
我從來不罵人，我罵的都不是人。,1,我從來不罵人，我罵的都不是人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
我從來不罵人，我罵的都不是人。,2,我從來不罵人，我罵的都不是人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別再說這種蠻不講理的話了。,3,拜託你別再說這種蠻不講理的話了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你做出的結論其實是重新說明一些已經很明顯的事實。,1,你做出的結論其實是重新說明一些已經很明顯的事實。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你做出的結論就像是重新說明廢話。,2,你做出的結論就像是重新說明廢話。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你做出的結論根本就是在重複說明廢話。,3,你做出的結論根本就是在重複說明廢話。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉，雜音在你開麥克風的瞬間就變成主角了。,1,真的很抱歉，雜音在你開麥克風的瞬間就變成主角了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你開麥克風的瞬間雜音就變成主角了。,2,你開麥克風的瞬間雜音就變成主角了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你不要開麥克風，雜音就變成主角了。,3,拜託你不要開麥克風，雜音就變成主角了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你貢獻的沉默比你的話還有價值，謝謝你。,1,你貢獻的沉默比你的話還有價值，謝謝你。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你貢獻的沉默比你的話還有價值。,2,你貢獻的沉默比你的話還有價值。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你真的很吵，能不能趕快給我閉嘴。,3,你真的很吵，能不能趕快給我閉嘴。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
很抱歉說出這樣的話，但你的存在對我來說真的很沉重。,1,很抱歉說出這樣的話，但你的存在對我來說真的很沉重。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你的存在對整個場景造成了很大的負擔。,2,你的存在對整個場景造成了很大的負擔。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你能不能不要再說這種話，真的很傷人。,3,拜託你能不能不要再說這種話，真的很傷人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
真的很抱歉你在場的時候連沉默都覺得羞恥。,1,真的很抱歉你在場的時候連沉默都覺得羞恥。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你在場的時候連沉默都覺得尷尬。,2,你在場的時候連沉默都覺得尷尬。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你能不能在場的時候不說話，連沉默都覺得羞恥。,3,拜託你能不能在場的時候不說話，連沉默都覺得羞恥。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉你的自拍照看起來不太好看。,1,真的很抱歉你的自拍照看起來不太好看。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你上傳的自拍連濾鏡都放棄了你。,2,你上傳的自拍連濾鏡都放棄了你。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你能不能稍微用點濾鏡自拍，連濾鏡都放棄了你。,3,拜託你能不能稍微用點濾鏡自拍，連濾鏡都放棄了你。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你讀書的方法真的是很不好意思讓人笑的。,1,你讀書的方法真的是很不好意思讓人笑的。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你讀書的方法像是在準備成為笑柄。,2,你讀書的方法像是在準備成為笑柄。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你讀書的方法像是在準備成為笑柄。,3,你讀書的方法像是在準備成為笑柄。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你說的甜言蜜語比詛咒還要刺耳，真的很抱歉聽到這樣的話。,1,你說的甜言蜜語比詛咒還要刺耳，真的很抱歉聽到這樣的話。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你說的甜言蜜語比詛咒還要刺耳。,2,你說的甜言蜜語比詛咒還要刺耳。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你說話不要這麼刺耳。,3,拜託你說話不要這麼刺耳。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
真的很抱歉說出這樣的話，但你的下廚的手藝連狗都會拒絕進食。,1,真的很抱歉說出這樣的話，但你的下廚的手藝連狗都會拒絕進食。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你下廚的手藝連狗都不會吃。,2,你下廚的手藝連狗都不會吃。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你下廚的手藝連狗都會拒絕進食。,3,拜託你下廚的手藝連狗都會拒絕進食。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
我覺得你眼神中有種很特別的純真。,1,我覺得你眼神中有種很特別的純真。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你眼神中有著一種特別的純真。,2,你眼神中有著一種特別的純真。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,1
你眼神中那種愚蠢的清澈實在是太可愛了。,3,你眼神中那種愚蠢的清澈實在是太可愛了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你說愛的時候好像在背一段廣告詞。,1,你說愛的時候好像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你說愛的時候像在背一段廣告詞。,2,你說愛的時候像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你說愛的時候就像在背一段廣告詞。,3,你說愛的時候就像在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉，我覺得你發文的標題永遠比內容更精彩。,1,真的很抱歉，我覺得你發文的標題永遠比內容更精彩。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你發文的標題永遠比內容更精彩。,2,你發文的標題永遠比內容更精彩。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你發文的標題永遠比內容更精彩，真的是一點也不夠意外。,3,你發文的標題永遠比內容更精彩，真的是一點也不夠意外。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉說出這樣的話，但你領的薪水全是對你的努力的羞辱。,1,真的很抱歉說出這樣的話，但你領的薪水全是對你的努力的羞辱。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你領的薪水實際上是對你的工作效率的評估。,2,你領的薪水實際上是對你的工作效率的評估。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你領的薪水全是對你的工作效率的羞辱。,3,你領的薪水全是對你的工作效率的羞辱。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉你的廣告訊息擾人了。,1,真的很抱歉你的廣告訊息擾人了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你的限動像垃圾廣告一樣擾人，真的是很不舒服。,2,你的限動像垃圾廣告一樣擾人，真的是很不舒服。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,3
你的限動真的是像垃圾廣告一樣擾人。,3,你的限動真的是像垃圾廣告一樣擾人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你開始有在思考了啊？,1,你開始有在思考了啊？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你開始有在思考了。,2,你開始有在思考了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你終於開始有在思考了嗎？,3,你終於開始有在思考了嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉你覺得我陪伴的方式很冷漠。,1,真的很抱歉你覺得我陪伴的方式很冷漠。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,3
你陪伴的方式比缺席還更冷漠。,2,你陪伴的方式比缺席還更冷漠。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你能不能不要這樣陪伴我，跟你在一起比你不在還要冷漠。,3,拜託你能不能不要這樣陪伴我，跟你在一起比你不在還要冷漠。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
不好意思，收垃圾的來了，你快躲起來吧。,1,不好意思，收垃圾的來了，你快躲起來吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你快躲起來，收垃圾的來了。,2,你快躲起來，收垃圾的來了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
拜託你快躲起來，收垃圾的來了。,3,拜託你快躲起來，收垃圾的來了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
真的很感謝你能夠體會到這個觀點。,1,真的很感謝你能夠體會到這個觀點。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
原來不做事也是一種堅持。,2,原來不做事也是一種堅持。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你真的很吵，能不能趕快閉嘴，原來不做事也是一種堅持。,3,你真的很吵，能不能趕快閉嘴，原來不做事也是一種堅持。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉我的答案比錯誤更丟人。,1,真的很抱歉我的答案比錯誤更丟人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你的答案比錯誤更讓人失望。,2,你的答案比錯誤更讓人失望。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你別再給這種答案了，錯誤還不夠丟人就這樣丟人到天國去了。,3,拜託你別再給這種答案了，錯誤還不夠丟人就這樣丟人到天國去了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的很抱歉問這個問題。,1,真的很抱歉問這個問題。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,1
你是不是胎教的學歷最高?,2,你是不是胎教的學歷最高?,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你不要這樣問了，胎教根本不是學歷。,3,拜託你不要這樣問了，胎教根本不是學歷。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
你不用開鶴，往西走就可以回家了。,1,你不用開鶴，往西走就可以回家了。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,2
你何不騎鶴，直接往西回家吧。,2,你何不騎鶴，直接往西回家吧。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
拜託你快點駕鶴，一路往西歸,3,拜託你快點駕鶴，一路往西歸,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
真的是很厲害呢。,1,真的是很厲害呢。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
真了不起呢。,2,真了不起呢。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你真的是一位了不起的人。,3,你真的是一位了不起的人。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,1
你看得懂喔？,1,你看得懂喔？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你看得懂。,2,你看得懂。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
你真的有能力看懂？,3,你真的有能力看懂？,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
你脖子上頂的是腫瘤嗎？,1,你脖子上頂的是腫瘤嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
你脖子上頂的是腫瘤嗎,2,你脖子上頂的是腫瘤嗎,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,4
你脖子上頂的是腫瘤嗎？,3,你脖子上頂的是腫瘤嗎？,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,4
原來躺平也能叫努力，真是很有趣的觀點。,1,原來躺平也能叫努力，真是很有趣的觀點。,meta-llama/Llama-3.1-8B-Instruct,12-shot,1,4
這種態度其實是很努力的表現。,2,這種態度其實是很努力的表現。,meta-llama/Llama-3.1-8B-Instruct,12-shot,2,2
拜託你別再說這種蠻話了，躺平根本不是努力。,3,拜託你別再說這種蠻話了，躺平根本不是努力。,meta-llama/Llama-3.1-8B-Instruct,12-shot,3,3
