text,target,output,model_name,prompt_type,score,predicted_score
喔，沒關係，你不想聽我說沒關係。,1,喔，沒關係，你不想聽我說沒關係。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我不想聽你說。,2,我不想聽你說。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
嗯，真抱歉打斷你，但我不太想聽你說。,4,嗯，真抱歉打斷你，但我不太想聽你說。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，這樣說來是有道理的吧。,1,喔，這樣說來是有道理的吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
這句話缺乏明顯的意義。,2,這句話缺乏明顯的意義。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
這不是廢話嗎？,4,這不是廢話嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，謝謝你，能夠讓我離開。,1,喔，謝謝你，能夠讓我離開。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你可以離開了。,2,你可以離開了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你可以滾蛋了，真不客氣。,4,你可以滾蛋了，真不客氣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，麻煩你不要把我牽扯進去吧。,1,喔，麻煩你不要把我牽扯進去吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
不要牽連我。,2,不要牽連我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
別拖我下水吧。,4,別拖我下水吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,3
喔，你讓人覺得有些困擾。,1,喔，你讓人覺得有些困擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
你經常干擾我。,2,你經常干擾我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
嗯，真不愧是個熱鬧的煩人精。,4,嗯，真不愧是個熱鬧的煩人精。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
抱歉，讓你覺得不必要。,1,抱歉，讓你覺得不必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你似乎不必要。,2,你似乎不必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
看來你是多餘的。,4,看來你是多餘的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，他的教學方式可能不太適合我。,1,喔，他的教學方式可能不太適合我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
他在教學方面有明顯的缺陷。,2,他在教學方面有明顯的缺陷。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
真不愧是位優秀的老師。,4,真不愧是位優秀的老師。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
抱歉，我現在有點忙。,1,抱歉，我現在有點忙。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
我目前無法處理你的問題。,2,我目前無法處理你的問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
看來你是沒什麼重要的事需要我理會。,4,看來你是沒什麼重要的事需要我理會。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，沒關係的。,1,喔，沒關係的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
好了就好了。,2,好了就好了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
好了就好了，真不錯的天賦。,4,好了就好了，真不錯的天賦。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，請你不要阻擋我的視線。,1,喔，請你不要阻擋我的視線。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
請不要阻擋我的視線。,2,請不要阻擋我的視線。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
看你怎麼還有臉出現在這裡。,4,看你怎麼還有臉出現在這裡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,4,4
喔，你看起來很自信，難道是有動保協會在保護你嗎？,1,喔，你看起來很自信，難道是有動保協會在保護你嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你過於囂張，是否有動物保護協會在保護你？,2,你過於囂張，是否有動物保護協會在保護你？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你這麼囂張，到底是有動保協會在保護你還是怎麼回事？,3,你這麼囂張，到底是有動保協會在保護你還是怎麼回事？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，你的外表看起來不太成功。,1,抱歉，你的外表看起來不太成功。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
站在那裡的你就像一個行走的失敗案例。,2,站在那裡的你就像一個行走的失敗案例。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你到底怎麼搞的，行走的失敗案例？,3,你到底怎麼搞的，行走的失敗案例？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你的歌聲真得讓大家更珍惜安靜吧。,1,喔，你的歌聲真得讓大家更珍惜安靜吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你在唱K時的聲音讓人們更加重視安靜。,2,你在唱K時的聲音讓人們更加重視安靜。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
閉嘴，聽你唱K都覺得頭痛。,3,閉嘴，聽你唱K都覺得頭痛。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
真是抱歉，交出的報告讓垃圾桶都有了尊嚴。,1,真是抱歉，交出的報告讓垃圾桶都有了尊嚴。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你提交的報告質量低到垃圾桶都感到自豪。,2,你提交的報告質量低到垃圾桶都感到自豪。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你這份報告爛到連垃圾桶都不想收。,3,你這份報告爛到連垃圾桶都不想收。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，請問你能否用腦袋說話？,1,抱歉，請問你能否用腦袋說話？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你是直腸子沒錯，但用嘴拉這件事也不能做吧？,2,你是直腸子沒錯，但用嘴拉這件事也不能做吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
知道你說話很直接，但能不能不要用言語虐待人？,3,知道你說話很直接，但能不能不要用言語虐待人？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
喔，你不說話真棒，讓人感到很舒適。,1,喔，你不說話真棒，讓人感到很舒適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
沉默可以是修養的表現，但對你來說，沉默更能帶來舒適感。,2,沉默可以是修養的表現，但對你來說，沉默更能帶來舒適感。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
別人沉默是修養，你沉默真是個大恩惠。,3,別人沉默是修養，你沉默真是個大恩惠。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你的臉上是不是看起來很容易被欺騙？,1,喔，你的臉上是不是看起來很容易被欺騙？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你的臉上似乎顯示出容易被欺騙的特質。,2,你的臉上似乎顯示出容易被欺騙的特質。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你的臉上是不是明顯寫著「好騙」兩個字？,3,你的臉上是不是明顯寫著「好騙」兩個字？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
有些人的心，就像舊抹布，擦哪哪髒。,1,有些人的心，就像舊抹布，擦哪哪髒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
有些人的心就像舊抹布，擦哪哪髒。,2,有些人的心就像舊抹布，擦哪哪髒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
有些人的心，明明就很骯髒，卻老是喜歡教訓別人。,3,有些人的心，明明就很骯髒，卻老是喜歡教訓別人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
有問題解決就好了，請不要大聲喧嘩。,1,有問題解決就好了，請不要大聲喧嘩。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
有問題就解決，在那邊叫叫叫。,2,有問題就解決，在那邊叫叫叫。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
有問題就趕快解決，別一直大聲嚷嚷。,3,有問題就趕快解決，別一直大聲嚷嚷。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
喔，你是不是因為個性才沒有什麼朋友吧。,1,喔，你是不是因為個性才沒有什麼朋友吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你似乎是因為這個原因而沒有很多朋友。,2,你似乎是因為這個原因而沒有很多朋友。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你是不是因為自私的個性才沒有什麼朋友。,3,你是不是因為自私的個性才沒有什麼朋友。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你現在似乎有些不舒服吧。,1,喔，你現在似乎有些不舒服吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你現在的狀態讓人感到尷尬。,2,你現在的狀態讓人感到尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
看你這副樣子，我都替你感到尷尬。,3,看你這副樣子，我都替你感到尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，但稱呼某人為猴子可能會被視為名譽侵害。,1,抱歉，但稱呼某人為猴子可能會被視為名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
稱呼你為猴子，連猴子都會因名譽受損而控告你。,2,稱呼你為猴子，連猴子都會因名譽受損而控告你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
說你是猴，連猴都要去告你名譽侵害。,3,說你是猴，連猴都要去告你名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，唱卡拉OK的聲音好像比警報器還刺耳。,1,抱歉，唱卡拉OK的聲音好像比警報器還刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你在卡拉OK的音量明顯過大,2,你在卡拉OK的音量明顯過大,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你唱卡拉OK的聲音實在太吵了，根本比警報器還要刺耳。,3,你唱卡拉OK的聲音實在太吵了，根本比警報器還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
你的人生最大成就似乎是讓他人失望。,1,你的人生最大成就似乎是讓他人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你的人生最大成就是經常令他人失望。,2,你的人生最大成就是經常令他人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你的人生最大成就就是不斷地讓人失望。,3,你的人生最大成就就是不斷地讓人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，當你張嘴的瞬間，理智似乎選擇逃跑。,1,喔，當你張嘴的瞬間，理智似乎選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
當你張嘴時，理智通常會選擇逃跑。,2,當你張嘴時，理智通常會選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你張嘴的瞬間，理智就自動逃跑，真是太令人失望了。,3,你張嘴的瞬間，理智就自動逃跑，真是太令人失望了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
您爸媽是在家庭聚會上相識的嗎？,1,您爸媽是在家庭聚會上相識的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
你爸媽是在家庭聚會上認識的嗎,2,你爸媽是在家庭聚會上認識的嗎,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你爸媽是在家庭聚會上相遇的嗎？,3,你爸媽是在家庭聚會上相遇的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
真是抱歉，讓你感覺承諾的愛情比分手信更沒有重量。,1,真是抱歉，讓你感覺承諾的愛情比分手信更沒有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你承諾的愛情比分手信更沒有重量。,2,你承諾的愛情比分手信更沒有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你承諾的愛情比垃圾信更沒有重量。,3,你承諾的愛情比垃圾信更沒有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，請問你對我的專業知識有什麼問題嗎？,1,抱歉，請問你對我的專業知識有什麼問題嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
你的專業知識在這個場合中顯得不合適。,2,你的專業知識在這個場合中顯得不合適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你的專業知識明顯不適合這個場合。,3,你的專業知識明顯不適合這個場合。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
抱歉，舞台上的存在感比事故還刺眼。,1,抱歉，舞台上的存在感比事故還刺眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
舞台上的存在感因為你而比事故還刺眼。,2,舞台上的存在感因為你而比事故還刺眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你在舞台上的存在感真是刺眼得像個意外。,3,你在舞台上的存在感真是刺眼得像個意外。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
您可能喜歡吃魚，對吧？您真是挑刺高手。,1,您可能喜歡吃魚，對吧？您真是挑刺高手。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你可能喜歡吃魚。這麼會挑刺。,2,你可能喜歡吃魚。這麼會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你應該很喜歡吃魚吧？怎麼那麼會挑刺。,3,你應該很喜歡吃魚吧？怎麼那麼會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，大家都是公主，怎麼就你變成了病呢？,1,喔，大家都是公主，怎麼就你變成了病呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
這句話已經傳開了，說你變成了病。,2,這句話已經傳開了，說你變成了病。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
為什麼你會變成病人，其他人都只是公主？,3,為什麼你會變成病人，其他人都只是公主？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
這人的臉看起來不太整潔，好像是一張寫壞了的字帖。,1,這人的臉看起來不太整潔，好像是一張寫壞了的字帖。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
這人的臉看起來像是一張寫壞了的字帖。,2,這人的臉看起來像是一張寫壞了的字帖。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
這人的臉就是一張糟糕的字帖。,3,這人的臉就是一張糟糕的字帖。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，我無法與跳動的肉進行交談。,1,抱歉，我無法與跳動的肉進行交談。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
我不與活著的器官進行交談,2,我不與活著的器官進行交談,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
我不喜歡跟一坨跳動的肉互動，感覺很不舒服。,3,我不喜歡跟一坨跳動的肉互動，感覺很不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
喔，你加入進度後就變成永遠的草稿吧。,1,喔，你加入進度後就變成永遠的草稿吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
加入進度後的內容一直處於草稿狀態。,2,加入進度後的內容一直處於草稿狀態。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你一加入進度就一直停留在草稿階段。,3,你一加入進度就一直停留在草稿階段。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，我並非針對人罵人，而是針對不良行為。,1,抱歉，我並非針對人罵人，而是針對不良行為。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
我不會對人發怒，我憤怒的對象不是人。,2,我不會對人發怒，我憤怒的對象不是人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
別以為我隨便罵人，我罵的從來不是人。,3,別以為我隨便罵人，我罵的從來不是人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你做出的結論似乎只是在重複先前說過的話。,1,喔，你做出的結論似乎只是在重複先前說過的話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你做出的結論與先前陳述相似。,2,你做出的結論與先前陳述相似。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你做出的結論只是在重複已經知道的事情,3,你做出的結論只是在重複已經知道的事情,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，當你開麥克風的瞬間，雜音似乎變得更明顯。,1,抱歉，當你開麥克風的瞬間，雜音似乎變得更明顯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,2
開麥克風的瞬間雜音通常會變成主角。,2,開麥克風的瞬間雜音通常會變成主角。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你一開麥克風，雜音立刻變得很明顯，影響整個音質。,3,你一開麥克風，雜音立刻變得很明顯，影響整個音質。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
喔，謝謝你貢獻的沉默，它比你的話還有價值。,1,喔，謝謝你貢獻的沉默，它比你的話還有價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你的沉默貢獻比言語更有價值。,2,你的沉默貢獻比言語更有價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你說的話比你的沉默還沒價值。,3,你說的話比你的沉默還沒價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你在全場裡面是最沉重的垃圾吧。,1,喔，你在全場裡面是最沉重的垃圾吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你的存在感讓空間變得沉重。,2,你的存在感讓空間變得沉重。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你的存在讓整個場合感覺更沉重，好像有個不受歡迎的垃圾在場。,3,你的存在讓整個場合感覺更沉重，好像有個不受歡迎的垃圾在場。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，當你在場時，安靜下來都覺得有點不好意思。,1,喔，當你在場時，安靜下來都覺得有點不好意思。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
在你在場時，沉默感到尷尬。,2,在你在場時，沉默感到尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你在場的時候，沉默都覺得尷尬。,3,你在場的時候，沉默都覺得尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你上傳的自拍看起來好像連濾鏡都沒用吧。,1,喔，你上傳的自拍看起來好像連濾鏡都沒用吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你上傳的自拍沒有使用濾鏡。,2,你上傳的自拍沒有使用濾鏡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你上傳的自拍居然連濾鏡都不用，到底怎麼回事？,3,你上傳的自拍居然連濾鏡都不用，到底怎麼回事？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你讀書的方法讓我覺得好像在準備成為笑柄。,1,喔，你讀書的方法讓我覺得好像在準備成為笑柄。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
讀書的方法似乎不太有效率。,2,讀書的方法似乎不太有效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你讀書的方法實在令人感到不滿意。,3,你讀書的方法實在令人感到不滿意。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
喔，甜言蜜語似乎比詛咒更讓人感到不舒服呢。,1,喔，甜言蜜語似乎比詛咒更讓人感到不舒服呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你說的甜言蜜語比詛咒更令人不舒服。,2,你說的甜言蜜語比詛咒更令人不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你說的甜言蜜語比詛咒還要刺耳。,3,你說的甜言蜜語比詛咒還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，我的烹飪技巧連狗都不太喜歡吃。,1,抱歉，我的烹飪技巧連狗都不太喜歡吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你下廚的食物連狗都不願意吃。,2,你下廚的食物連狗都不願意吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你烹飪的能力差到連狗都不願意吃。,3,你烹飪的能力差到連狗都不願意吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你喜歡我眼神中的天真無邪吧。,1,喔，你喜歡我眼神中的天真無邪吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你眼神中的清澈愚蠢非常引人注目。,2,你眼神中的清澈愚蠢非常引人注目。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你眼神中清澈的愚蠢真讓人討厭。,3,你眼神中清澈的愚蠢真讓人討厭。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
你說愛的時候好像在背一段廣告詞。,1,你說愛的時候好像在背一段廣告詞。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
說愛的時候像是背一段廣告詞,2,說愛的時候像是背一段廣告詞,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你說愛的時候完全不真心,3,你說愛的時候完全不真心,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
喔，你的文章標題通常都比內容更吸引人吧。,1,喔，你的文章標題通常都比內容更吸引人吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你發文的標題通常比內容更吸引人,2,你發文的標題通常比內容更吸引人,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你發文的標題總是比內容吸引人多了,3,你發文的標題總是比內容吸引人多了,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，聽到你領的薪水讓我覺得是對效率的羞辱。,1,抱歉，聽到你領的薪水讓我覺得是對效率的羞辱。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你領的薪水明顯不符合你的效率。,2,你領的薪水明顯不符合你的效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你領的薪水明顯不符合你的效率。,3,你領的薪水明顯不符合你的效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，發現你的限動有些像垃圾廣告，造成不便。,1,抱歉，發現你的限動有些像垃圾廣告，造成不便。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
你的限動有許多垃圾廣告，感到擾人。,2,你的限動有許多垃圾廣告，感到擾人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,3
你的限動像垃圾廣告一樣擾人，能不能不要再發了？,3,你的限動像垃圾廣告一樣擾人，能不能不要再發了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
喔，你最近好像在思考一些事情吧？,1,喔，你最近好像在思考一些事情吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你最近的思考似乎有所改善。,2,你最近的思考似乎有所改善。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你開始思考的時間也太晚了吧？,3,你開始思考的時間也太晚了吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
抱歉，陪伴的方式似乎比缺席還要讓人感到更孤立無援。,1,抱歉，陪伴的方式似乎比缺席還要讓人感到更孤立無援。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你陪伴的方式比缺席還更冷漠,2,你陪伴的方式比缺席還更冷漠,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你陪伴的方式比缺席還更冷漠，真不懂你在想什麼。,3,你陪伴的方式比缺席還更冷漠，真不懂你在想什麼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
不好意思，收垃圾的來了，你能快點躲起來嗎？,1,不好意思，收垃圾的來了，你能快點躲起來嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,3
收垃圾的車輛到達了，你應該避開該區域。,2,收垃圾的車輛到達了，你應該避開該區域。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
收垃圾的來了，你快給我躲起來。,3,收垃圾的來了，你快給我躲起來。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,3
原來不做事也是一種堅持，真是抱歉我沒注意到。,1,原來不做事也是一種堅持，真是抱歉我沒注意到。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
不做事也是一種堅持的觀念。,2,不做事也是一種堅持的觀念。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
不做事還敢大聲說是什麼勇氣？,3,不做事還敢大聲說是什麼勇氣？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
抱歉，提供的答案似乎比錯誤還糟糕。,1,抱歉，提供的答案似乎比錯誤還糟糕。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
提供的答案比錯誤更糟糕。,2,提供的答案比錯誤更糟糕。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你提供的答案不僅錯誤，還很尷尬。,3,你提供的答案不僅錯誤，還很尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
不好意思，請問您最高學歷是什麼呢？,1,不好意思，請問您最高學歷是什麼呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,1
你是否曾接受過胎教？,2,你是否曾接受過胎教？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,2
你到底受過多少教育？,3,你到底受過多少教育？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
不好意思，你能搭乘仙鶴返回西方嗎？,1,不好意思，你能搭乘仙鶴返回西方嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你為何不乘坐仙鶴，向西飛回家鄉？,2,你為何不乘坐仙鶴，向西飛回家鄉？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
你為什麼不乘坐仙鶴，直接向西飛回去？,3,你為什麼不乘坐仙鶴，直接向西飛回去？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，做得真不錯吧。,1,喔，做得真不錯吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
這個成就值得肯定。,2,這個成就值得肯定。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,1
呵呵呵，真可笑的是你自以為了不起。,3,呵呵呵，真可笑的是你自以為了不起。,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,3,4
喔，你也能理解嗎？,1,喔，你也能理解嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,1,4
你能看懂這個也太神奇了吧？,2,你能看懂這個也太神奇了吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,4-shot,2,4
