text,target,output,model_name,prompt_type,score,predicted_score
你明明就在裝，還狡辯。,4,你明明就在裝，還狡辯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
抱歉，請你說話小聲一點。,1,抱歉，請你說話小聲一點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我不想聽你說。,2,我不想聽你說。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
我不想聽你說，但你似乎很想分享你的想法。,4,我不想聽你說，但你似乎很想分享你的想法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
這樣說來，好像是廢話呢。,1,這樣說來，好像是廢話呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
這個陳述是毫無意義的。,2,這個陳述是毫無意義的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
這不是廢話嗎？,4,這不是廢話嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，謝謝你，已經幫了很多忙。,1,喔，謝謝你，已經幫了很多忙。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你需要離開這裡。,2,你需要離開這裡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你真是個天生的傻瓜，連待在這裡的資格都沒有。,4,你真是個天生的傻瓜，連待在這裡的資格都沒有。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
不好意思，能否不要拖我下水呢？,1,不好意思，能否不要拖我下水呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
不要牽連我。,2,不要牽連我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
別再把我牽扯進去。,4,別再把我牽扯進去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
喔，抱歉讓你覺得煩吧。,1,喔，抱歉讓你覺得煩吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你干擾到我了。,2,你干擾到我了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你明明就很聰明，怎麼會把天賦拿去煩人呢？,4,你明明就很聰明，怎麼會把天賦拿去煩人呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，你的存在似乎不太必要。,1,喔，你的存在似乎不太必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你的存在是不必要的。,2,你的存在是不必要的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你只是不必要的存在而已。,4,你只是不必要的存在而已。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
抱歉，老師的教法可能不適合我。,1,抱歉，老師的教法可能不適合我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
這位老師的教學效果不佳。,2,這位老師的教學效果不佳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
他教得真是令人佩服。,4,他教得真是令人佩服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,1
抱歉，我現在有點忙，無法立即回應你。,1,抱歉，我現在有點忙，無法立即回應你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
我現在不想與你互動。,2,我現在不想與你互動。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
我沒空理你，抱歉。,4,我沒空理你，抱歉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,3
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
好了就好了。,2,好了就好了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
好了就好了，真不愧是天才。,4,好了就好了，真不愧是天才。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
請小心不要阻礙我的視線。,1,請小心不要阻礙我的視線。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
請不要干擾我。,2,請不要干擾我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你是來增添風采的嗎？,4,你是來增添風采的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,4,4
喔，聽說動保協會也會保護這樣囂張的動物吧,1,喔，聽說動保協會也會保護這樣囂張的動物吧,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
動保協會並沒有特別保護你，這樣囂張可能不是個好主意。,2,動保協會並沒有特別保護你，這樣囂張可能不是個好主意。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你這麼囂張，到底是誰在背後保護你？,3,你這麼囂張，到底是誰在背後保護你？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
抱歉，看到你在那裡感覺好像一個行走的失敗案例。,1,抱歉，看到你在那裡感覺好像一個行走的失敗案例。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
站在那裡的你就像一個行走的失敗案例。,2,站在那裡的你就像一個行走的失敗案例。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你到底是怎麼活到現在的，真是個奇蹟。,3,你到底是怎麼活到現在的，真是個奇蹟。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
你唱K的聲音真是太棒了，讓全場重新珍惜安靜。,1,你唱K的聲音真是太棒了，讓全場重新珍惜安靜。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你在唱K時的聲音讓人們更加重視安靜。,2,你在唱K時的聲音讓人們更加重視安靜。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你唱K的聲音實在太大聲，讓大家都想找安靜的地方。,3,你唱K的聲音實在太大聲，讓大家都想找安靜的地方。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
你提供的報告品質讓垃圾桶都覺得羞愧。,1,你提供的報告品質讓垃圾桶都覺得羞愧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你提交的報告質量低到垃圾桶都感到自豪。,2,你提交的報告質量低到垃圾桶都感到自豪。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你這份報告爛到連垃圾桶都不想收。,3,你這份報告爛到連垃圾桶都不想收。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，請問你能以輕鬆的方式溝通嗎？,1,抱歉，請問你能以輕鬆的方式溝通嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
使用嘴拉是有些不方便的，但直腸子也要注意說話的方式。,2,使用嘴拉是有些不方便的，但直腸子也要注意說話的方式。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
知道你說話直接，但用嘴巴拉屁股是怎麼回事？,3,知道你說話直接，但用嘴巴拉屁股是怎麼回事？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
別人沉默是修養，你沉默真的是太舒服了！,1,別人沉默是修養，你沉默真的是太舒服了！,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
沉默可以是個優點，但你的沉默對他人來說感到舒適。,2,沉默可以是個優點，但你的沉默對他人來說感到舒適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
別人不說話是有教養，你不說話真是清新。,3,別人不說話是有教養，你不說話真是清新。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
喔，你的臉上是不是散發著「好騙」的氣質呢？,1,喔，你的臉上是不是散發著「好騙」的氣質呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你的臉上似乎顯示出容易被欺騙的跡象。,2,你的臉上似乎顯示出容易被欺騙的跡象。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你的臉上是不是寫著「好騙」兩個字？,3,你的臉上是不是寫著「好騙」兩個字？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
有些人的心，似乎總是吸引髒東西。,1,有些人的心，似乎總是吸引髒東西。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
有些人的心就像舊抹布，擦哪哪髒。,2,有些人的心就像舊抹布，擦哪哪髒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
有些人的心，明明可以更好，卻總是讓自己變得骯髒。,3,有些人的心，明明可以更好，卻總是讓自己變得骯髒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
有問題解決就好了，請不要大聲喧嘩。,1,有問題解決就好了，請不要大聲喧嘩。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
有問題請直接提出，不需要大聲喧嘩。,2,有問題請直接提出，不需要大聲喧嘩。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
有問題就趕快解決，吵死了。,3,有問題就趕快解決，吵死了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
喔，你可能是因為某些原因才沒有什麼朋友吧。,1,喔，你可能是因為某些原因才沒有什麼朋友吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你似乎沒有什麼朋友可能是因為這個原因。,2,你似乎沒有什麼朋友可能是因為這個原因。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你是不是因為自私才沒有什麼朋友。,3,你是不是因為自私才沒有什麼朋友。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
看你這副樣子，我都替你感到不好意思。,1,看你這副樣子，我都替你感到不好意思。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你現在的狀態讓人感到不舒服。,2,你現在的狀態讓人感到不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你這樣子真的很尷尬，知道嗎？,3,你這樣子真的很尷尬，知道嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
抱歉，稱呼你為猴可能不太合適，我們不應該貶低他人。,1,抱歉，稱呼你為猴可能不太合適，我們不應該貶低他人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
稱呼你為猴子，連猴子都會去控告你名譽侵害。,2,稱呼你為猴子，連猴子都會去控告你名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
說你是猴，連猴都要去告你名譽侵害。,3,說你是猴，連猴都要去告你名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，唱卡拉OK的聲音好像比警報器還刺耳,1,抱歉，唱卡拉OK的聲音好像比警報器還刺耳,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你在卡拉OK的音質明顯不佳,2,你在卡拉OK的音質明顯不佳,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你唱卡拉OK的聲音實在太尖銳了，根本比警報器還難聽。,3,你唱卡拉OK的聲音實在太尖銳了，根本比警報器還難聽。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
你的人生最大成就之一就是能讓別人失望，對吧？,1,你的人生最大成就之一就是能讓別人失望，對吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你的人生最大成就就是一再讓別人失望。,2,你的人生最大成就就是一再讓別人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你的人生最大成就就是不斷地讓人失望。,3,你的人生最大成就就是不斷地讓人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
喔，你一開口，理智就好像自動逃跑一樣。,1,喔，你一開口，理智就好像自動逃跑一樣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
當你開口說話時，理智會瞬間選擇逃跑。,2,當你開口說話時，理智會瞬間選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你一開口，理智就直接逃離現場。,3,你一開口，理智就直接逃離現場。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
您爸媽是在家庭聚會上相識的嗎？,1,您爸媽是在家庭聚會上相識的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
你爸爸和你媽媽是如何在家庭聚會上認識的？,2,你爸爸和你媽媽是如何在家庭聚會上認識的？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你爸和你媽是在家庭聚會上相識的嗎？,3,你爸和你媽是在家庭聚會上相識的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,2
抱歉，愛情好像比分手信更輕盈。,1,抱歉，愛情好像比分手信更輕盈。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你承諾的愛情比分手信更沒有重量。,2,你承諾的愛情比分手信更沒有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你所承諾的愛情根本不如分手信還有重量。,3,你所承諾的愛情根本不如分手信還有重量。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，請問你對我的專業知識有什麼問題嗎？,1,抱歉，請問你對我的專業知識有什麼問題嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
專業知識在這個場合中顯得不合適。,2,專業知識在這個場合中顯得不合適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你的專業知識根本就是個大問題。,3,你的專業知識根本就是個大問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，請問你在舞台上的存在感是否太強烈了？,1,抱歉，請問你在舞台上的存在感是否太強烈了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
舞台上的你明顯比事故更引人注目。,2,舞台上的你明顯比事故更引人注目。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你在舞台上的存在感比事故還刺眼。,3,你在舞台上的存在感比事故還刺眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
您可能喜歡吃魚，對於挑刺很在行。,1,您可能喜歡吃魚，對於挑刺很在行。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你可能喜歡吃魚。這麼會挑刺。,2,你可能喜歡吃魚。這麼會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你應該很喜歡吃魚吧？怎麼那麼會挑刺。,3,你應該很喜歡吃魚吧？怎麼那麼會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，聽到你變成病人讓我有點驚訝。,1,抱歉，聽到你變成病人讓我有點驚訝。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
有些人比其他人更容易生病。,2,有些人比其他人更容易生病。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
為什麼你會是那個變成病的公主？,3,為什麼你會是那個變成病的公主？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
這人的臉看起來好像字帖寫得不太好。,1,這人的臉看起來好像字帖寫得不太好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
這人的臉看起來不太整潔，好像字跡很潦草。,2,這人的臉看起來不太整潔，好像字跡很潦草。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
這人的臉看起來很髒，好像沒洗臉。,3,這人的臉看起來很髒，好像沒洗臉。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
抱歉，我不喜歡與活的肉類交流。,1,抱歉，我不喜歡與活的肉類交流。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
我不喜歡跟一坨跳動的肉互動。,2,我不喜歡跟一坨跳動的肉互動。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
我不喜歡跟跳動的肉溝通，感覺很不舒服。,3,我不喜歡跟跳動的肉溝通，感覺很不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
不用擔心，加入進度後可能會變成永遠的草稿。,1,不用擔心，加入進度後可能會變成永遠的草稿。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
加入後的進度常常變成永久草稿。,2,加入後的進度常常變成永久草稿。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你一加入就讓進度一直停留在草稿階段。,3,你一加入就讓進度一直停留在草稿階段。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
我不會隨意對人發怒，我指責的對象從來不是人。,1,我不會隨意對人發怒，我指責的對象從來不是人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
我不會對人發怒，我憤怒的對象不是人。,2,我不會對人發怒，我憤怒的對象不是人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
別以為我隨便罵人，我只對不值得的人發火。,3,別以為我隨便罵人，我只對不值得的人發火。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
抱歉，我覺得你的結論似乎只是在重複陳述一些已經知道的事情。,1,抱歉，我覺得你的結論似乎只是在重複陳述一些已經知道的事情。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
你做出的結論只是在重複陳述已知的事實,2,你做出的結論只是在重複陳述已知的事實,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你做出的結論只是在重複已知的事實,3,你做出的結論只是在重複已知的事實,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，當你開麥克風的瞬間，雜音就變得很突出。,1,抱歉，當你開麥克風的瞬間，雜音就變得很突出。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
開麥克風的瞬間，雜音就變成主角。,2,開麥克風的瞬間，雜音就變成主角。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你一開麥克風，雜音立刻變得很吵。,3,你一開麥克風，雜音立刻變得很吵。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
喔，謝謝你保持安靜，比你說的話更有價值。,1,喔，謝謝你保持安靜，比你說的話更有價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你的沉默貢獻比言語更有價值。,2,你的沉默貢獻比言語更有價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你說的話比你的沉默還沒價值。,3,你說的話比你的沉默還沒價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，請你不要再造成全場的麻煩了。,1,抱歉，請你不要再造成全場的麻煩了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
你的存在顯得全場最沉重。,2,你的存在顯得全場最沉重。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你的存在讓整個場合變得更加沉悶。,3,你的存在讓整個場合變得更加沉悶。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，當你在場時，靜默似乎有些尷尬。,1,抱歉，當你在場時，靜默似乎有些尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
在你在場時，沉默感到羞恥。,2,在你在場時，沉默感到羞恥。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你在場的時候沉默都讓人感到尷尬。,3,你在場的時候沉默都讓人感到尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
喔，你上傳的自拍看起來好像連濾鏡都沒用喔。,1,喔，你上傳的自拍看起來好像連濾鏡都沒用喔。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你上傳的自拍沒有使用濾鏡。,2,你上傳的自拍沒有使用濾鏡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你上傳的自拍連濾鏡都不用了，真的很失望。,3,你上傳的自拍連濾鏡都不用了，真的很失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
你讀書的方法真是可愛，讓人想把它分享給大家笑一笑。,1,你讀書的方法真是可愛，讓人想把它分享給大家笑一笑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
讀書的方法似乎不太有效率。,2,讀書的方法似乎不太有效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你讀書的方法真是令人傻眼。,3,你讀書的方法真是令人傻眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
你說的甜言蜜語比詛咒還要刺耳。,1,你說的甜言蜜語比詛咒還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你說的甜言蜜語比詛咒還要刺耳。,2,你說的甜言蜜語比詛咒還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你說的甜言蜜語比詛咒還要刺耳。,3,你說的甜言蜜語比詛咒還要刺耳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，我的烹飪技巧連狗都不太喜歡吃。,1,抱歉，我的烹飪技巧連狗都不太喜歡吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你烹飪的食物連狗都不吃。,2,你烹飪的食物連狗都不吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你這廚藝連狗都不敢吃你做的東西。,3,你這廚藝連狗都不敢吃你做的東西。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
你眼神中的天真無邪我覺得很可愛。,1,你眼神中的天真無邪我覺得很可愛。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你眼神中的天真直接吸引著我。,2,你眼神中的天真直接吸引著我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,1
你眼神中的天真無邪我真的很喜歡。,3,你眼神中的天真無邪我真的很喜歡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,1
當你說愛的時候，好像是在背一段廣告詞。,1,當你說愛的時候，好像是在背一段廣告詞。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
說愛的時候像是背一段廣告詞,2,說愛的時候像是背一段廣告詞,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你說愛的時候就像在背一段廣告詞，真的很無趣。,3,你說愛的時候就像在背一段廣告詞，真的很無趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
請問你發文的標題是從哪裡獲得靈感的？,1,請問你發文的標題是從哪裡獲得靈感的？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
你發文的標題通常比內容更吸引人,2,你發文的標題通常比內容更吸引人,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你發文的標題總是比內容吸引人,3,你發文的標題總是比內容吸引人,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，請問你的薪水是如何計算的效率？,1,抱歉，請問你的薪水是如何計算的效率？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,2
你領的薪水似乎不符合你的工作效率。,2,你領的薪水似乎不符合你的工作效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你領的薪水明顯不符合你的工作效率。,3,你領的薪水明顯不符合你的工作效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，請問你的限動是否有太多垃圾廣告呢？,1,抱歉，請問你的限動是否有太多垃圾廣告呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你的限動充滿垃圾廣告，感到擾人。,2,你的限動充滿垃圾廣告，感到擾人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,3
你的限動像垃圾廣告一樣擾人，能不能不要再發了？,3,你的限動像垃圾廣告一樣擾人，能不能不要再發了？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
喔，你最近好像在思考一些事情吧？,1,喔，你最近好像在思考一些事情吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你最近的想法似乎有所改善。,2,你最近的想法似乎有所改善。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你到底在想什麼，突然變得這麼有深度？,3,你到底在想什麼，突然變得這麼有深度？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，陪伴的方式好像比缺席還要冷漠。,1,抱歉，陪伴的方式好像比缺席還要冷漠。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你陪伴的方式比缺席還更冷漠。,2,你陪伴的方式比缺席還更冷漠。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你陪伴的方式比缺席還更冷漠，真不懂你在想什麼。,3,你陪伴的方式比缺席還更冷漠，真不懂你在想什麼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
不好意思，收垃圾的來了，你能快點躲起來嗎？,1,不好意思，收垃圾的來了，你能快點躲起來嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,3
收垃圾的車來了，你應該快點離開。,2,收垃圾的車來了，你應該快點離開。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
快點去躲起來，垃圾車來了。,3,快點去躲起來，垃圾車來了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,3
原來不做事也是一種堅持，真是抱歉我沒注意到。,1,原來不做事也是一種堅持，真是抱歉我沒注意到。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
不做事可以被視為一種堅持。,2,不做事可以被視為一種堅持。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
不積極行動也算是一種頑固。,3,不積極行動也算是一種頑固。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
抱歉，提供的答案似乎比錯誤更尷尬。,1,抱歉，提供的答案似乎比錯誤更尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
提供錯誤答案的行為比給出正確答案更尷尬。,2,提供錯誤答案的行為比給出正確答案更尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你提供的答案比錯誤更糟糕。,3,你提供的答案比錯誤更糟糕。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
不好意思，請問您最高學歷是什麼呢？,1,不好意思，請問您最高學歷是什麼呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,1
你是否曾接受過胎教？,2,你是否曾接受過胎教？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,2
你是不是只受過胎教?,3,你是不是只受過胎教?,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
您不考慮乘坐一輛鶴子，朝西飛回去嗎？,1,您不考慮乘坐一輛鶴子，朝西飛回去嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你為什麼不乘坐仙鶴，直接向西飛回去？,2,你為什麼不乘坐仙鶴，直接向西飛回去？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
你為什麼不乘坐仙鶴，直接向西飛回去？,3,你為什麼不乘坐仙鶴，直接向西飛回去？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
呵呵呵，聽起來你做得很棒，能分享一下你的技巧嗎？,1,呵呵呵，聽起來你做得很棒，能分享一下你的技巧嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
做得不錯。,2,做得不錯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,1
呵呵呵，真了不起呢。,3,呵呵呵，真了不起呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,3,4
喔，你也能看懂這個嗎？,1,喔，你也能看懂這個嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,1,4
你能看懂這個問題確實很有趣。,2,你能看懂這個問題確實很有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,8-shot,2,4
