text,target,output,model_name,prompt_type,score,predicted_score
我真想聽你分享更多想法。,4,我真想聽你分享更多想法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
抱歉，我不確定這是不是廢話。,1,抱歉，我不確定這是不是廢話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
這似乎是廢話。,2,這似乎是廢話。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
這句話確實很有道理。,4,這句話確實很有道理。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
抱歉，但你可以離開了嗎？,1,抱歉，但你可以離開了嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
你需要離開了。,2,你需要離開了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你可以改進自己。,4,你可以改進自己。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
請不要牽連我。,1,請不要牽連我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
不要牽連我。,2,不要牽連我。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
別再牽拖我進去。,4,別再牽拖我進去。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，你讓人感覺很煩。,1,抱歉，你讓人感覺很煩。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
你顯得很煩。,2,你顯得很煩。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你知道的，有時候你會讓人感到煩躁。,4,你知道的，有時候你會讓人感到煩躁。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
抱歉，你似乎不必要。,1,抱歉，你似乎不必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
你並非必要。,2,你並非必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
雖然你覺得自己很重要，但其實並不然。,4,雖然你覺得自己很重要，但其實並不然。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,4
他教得不太好。,1,他教得不太好。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
他是位不合格的老師。,2,他是位不合格的老師。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
他教得非常出色。,4,他教得非常出色。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,1
抱歉，我現在沒時間理你。,1,抱歉，我現在沒時間理你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
我目前無法處理你的問題。,2,我目前無法處理你的問題。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
我今天真的很忙，沒時間理你。,4,我今天真的很忙，沒時間理你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
沒關係，已經足夠了。,1,沒關係，已經足夠了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
已經足夠了。,2,已經足夠了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
嗯，已經足夠好了。,4,嗯，已經足夠好了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,2
請你不要礙眼。,1,請你不要礙眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
請勿干擾。,2,請勿干擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
別再過來了，感激不盡。,4,別再過來了，感激不盡。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,4,3
你這麼活力四射，真的是有動保協會在照顧你嗎？,1,你這麼活力四射，真的是有動保協會在照顧你嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
您如此囂張，是有動物保護協會在保證您的安全嗎？,2,您如此囂張，是有動物保護協會在保證您的安全嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你如此放肆，難道是因為動物保護協會在看著你嗎？,3,你如此放肆，難道是因為動物保護協會在看著你嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，你站在那裡的樣子好像是一個行走的失敗案例。,1,抱歉，你站在那裡的樣子好像是一個行走的失敗案例。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你站在那裡顯得不太成功。,2,你站在那裡顯得不太成功。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你站在那裡明顯顯示出你的不成功。,3,你站在那裡明顯顯示出你的不成功。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
你唱卡拉OK的聲音真是太棒了，讓大家都想珍惜安靜的時刻。,1,你唱卡拉OK的聲音真是太棒了，讓大家都想珍惜安靜的時刻。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你在唱K時的聲音使整個房間更加注重安靜。,2,你在唱K時的聲音使整個房間更加注重安靜。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你唱K的音量實在太大，讓大家都無法享受安靜的時刻。,3,你唱K的音量實在太大，讓大家都無法享受安靜的時刻。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，妳提交的報告讓垃圾桶都有了尊嚴。,1,抱歉，妳提交的報告讓垃圾桶都有了尊嚴。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你提交的報告質量低劣。,2,你提交的報告質量低劣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你提供的報告質量實在令人失望。,3,你提供的報告質量實在令人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，請問你能否明白我的意思呢？,1,抱歉，請問你能否明白我的意思呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
瞭解你是個直率的人，但用言語拉扯是否合適？,2,瞭解你是個直率的人，但用言語拉扯是否合適？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你是直腸子，我們應該尊重你的直率。,3,你是直腸子，我們應該尊重你的直率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
別人沉默是修養，你沉默真是令人感到舒適。,1,別人沉默是修養，你沉默真是令人感到舒適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
別人沉默通常被視為一種修養，而當你沉默時，人們往往感到舒適。,2,別人沉默通常被視為一種修養，而當你沉默時，人們往往感到舒適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
別人不說話是有教養，你不說話讓人感到輕鬆自在。,3,別人不說話是有教養，你不說話讓人感到輕鬆自在。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
請問您的臉上是不是寫著「好騙」兩個字？,1,請問您的臉上是不是寫著「好騙」兩個字？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
您的臉上是否顯示出「容易被欺騙」的字樣？,2,您的臉上是否顯示出「容易被欺騙」的字樣？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你這麼容易被欺騙，真不懂保護自己。,3,你這麼容易被欺騙，真不懂保護自己。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
有些人可能就像舊抹布一樣，擦哪裡都會髒吧。,1,有些人可能就像舊抹布一樣，擦哪裡都會髒吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
有些人的心會積聚汙垢，無論接觸什麼都會變得骯髒。,2,有些人的心會積聚汙垢，無論接觸什麼都會變得骯髒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
有些人的心，明顯不夠乾淨，接觸後四周都變得骯髒。,3,有些人的心，明顯不夠乾淨，接觸後四周都變得骯髒。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，有問題解決就好了，請不要在那邊大聲喧嘩。,1,抱歉，有問題解決就好了，請不要在那邊大聲喧嘩。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
有問題解決就好了，過度喧嘩是沒有幫助的。,2,有問題解決就好了，過度喧嘩是沒有幫助的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
有問題應該積極處理，無謂的喧嘩並不理想。,3,有問題應該積極處理，無謂的喧嘩並不理想。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
請問你是不是因為這樣的個性才沒有什麼朋友呢？,1,請問你是不是因為這樣的個性才沒有什麼朋友呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
您是否因為這個原因而沒有很多朋友？,2,您是否因為這個原因而沒有很多朋友？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你是否因為這種行為而沒有朋友？,3,你是否因為這種行為而沒有朋友？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
喔，抱歉聽起來你可能需要幫助或安慰。,1,喔，抱歉聽起來你可能需要幫助或安慰。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
Your current appearance makes me feel awkward.,2,Your current appearance makes me feel awkward.,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你這樣子真的不太好，會讓人感到不舒服。,3,你這樣子真的不太好，會讓人感到不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，但稱呼某人為猴子可能會被視為名譽侵害。,1,抱歉，但稱呼某人為猴子可能會被視為名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
被指稱為猴子，猴子可能會控告名譽侵害。,2,被指稱為猴子，猴子可能會控告名譽侵害。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
說你像猴子一樣，猴子可能不會喜歡這個說法。,3,說你像猴子一樣，猴子可能不會喜歡這個說法。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，卡拉OK的聲音好像比警報器還要尖銳。,1,抱歉，卡拉OK的聲音好像比警報器還要尖銳。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你在卡拉OK中的音質不太理想，甚至比警報器還要明顯,2,你在卡拉OK中的音質不太理想，甚至比警報器還要明顯,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你唱卡拉OK的音質不太好，應該多加練習。,3,你唱卡拉OK的音質不太好，應該多加練習。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，請問你人生中最重要的成就是什麼呢？,1,抱歉，請問你人生中最重要的成就是什麼呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
你的人生最大成就是經常令他人失望。,2,你的人生最大成就是經常令他人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你的人生最大成就就是持續超越別人的期望。,3,你的人生最大成就就是持續超越別人的期望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，當你張嘴的瞬間，理智似乎就自動選擇逃跑。,1,抱歉，當你張嘴的瞬間，理智似乎就自動選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
當你張嘴的瞬間，理智會自動選擇逃跑。,2,當你張嘴的瞬間，理智會自動選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你一張嘴，理智立刻選擇逃跑。,3,你一張嘴，理智立刻選擇逃跑。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
您爸爸和您媽媽是在家庭聚會上相識的嗎？,1,您爸爸和您媽媽是在家庭聚會上相識的嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
你父母是在家庭聚會上認識的嗎,2,你父母是在家庭聚會上認識的嗎,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你爸媽是在家庭聚會時相識的嗎,3,你爸媽是在家庭聚會時相識的嗎,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
抱歉，承諾的愛情好像比分手信還要輕。,1,抱歉，承諾的愛情好像比分手信還要輕。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你所承諾的愛情比分手信更輕薄。,2,你所承諾的愛情比分手信更輕薄。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你給的承諾就像分手信一樣不值一提。,3,你給的承諾就像分手信一樣不值一提。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，請問你的專業知識在這裡是指什麼呢？,1,抱歉，請問你的專業知識在這裡是指什麼呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
你的專業知識在這個場合中顯得不合適。,2,你的專業知識在這個場合中顯得不合適。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你的專業知識在這個場合顯得不合適且不必要。,3,你的專業知識在這個場合顯得不合適且不必要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，請問你在舞台上的存在感是什麼意思呢？,1,抱歉，請問你在舞台上的存在感是什麼意思呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
舞台上的你比事故更加顯眼。,2,舞台上的你比事故更加顯眼。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你在舞台上的存在感明顯不自然。,3,你在舞台上的存在感明顯不自然。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
你可能很喜歡吃魚，對吧？因為你很會挑刺。,1,你可能很喜歡吃魚，對吧？因為你很會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你可能喜歡吃魚。這麼會挑刺。,2,你可能喜歡吃魚。這麼會挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你可能會喜歡吃魚，因為你很擅長挑刺。,3,你可能會喜歡吃魚，因為你很擅長挑刺。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，請問一下，為什麼只有你變成了病呢？,1,抱歉，請問一下，為什麼只有你變成了病呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
每個人都有可能生病，沒有人是例外的。,2,每個人都有可能生病，沒有人是例外的。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
為什麼你會成為那個生病的公主？,3,為什麼你會成為那個生病的公主？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，這個人的臉看起來好像是一張寫得不太好的字帖。,1,抱歉，這個人的臉看起來好像是一張寫得不太好的字帖。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
This person's face resembled a poorly written script.,2,This person's face resembled a poorly written script.,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
這個人臉上的表情顯示出強烈的不滿。,3,這個人臉上的表情顯示出強烈的不滿。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，我不喜歡與一堆動物肉交談。,1,抱歉，我不喜歡與一堆動物肉交談。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
抱歉，我不與動物進行交流。,2,抱歉，我不與動物進行交流。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
抱歉，我無法接受與一堆動物性質的肉類交談。,3,抱歉，我無法接受與一堆動物性質的肉類交談。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，當你加入進度時，它就變成永遠的草稿了。,1,抱歉，當你加入進度時，它就變成永遠的草稿了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
加入進度後，狀態變成永久的草稿,2,加入進度後，狀態變成永久的草稿,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
加入進度時，似乎永遠無法完成草稿。,3,加入進度時，似乎永遠無法完成草稿。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，我從來不罵人，我罵的都不是人。,1,抱歉，我從來不罵人，我罵的都不是人。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
我不會辱罵他人，我辱罵的對象並非人類。,2,我不會辱罵他人，我辱罵的對象並非人類。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
我不擅長表達憤怒，我生氣的對象並非人類。,3,我不擅長表達憤怒，我生氣的對象並非人類。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，但你的結論似乎只是在重複陳述一些老生常談。,1,抱歉，但你的結論似乎只是在重複陳述一些老生常談。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你提出的結論似乎是重複陳述已知資訊,2,你提出的結論似乎是重複陳述已知資訊,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你提出的結論似乎沒有提供新資訊,3,你提出的結論似乎沒有提供新資訊,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
抱歉，當你開啟麥克風時，雜音就變得很明顯。,1,抱歉，當你開啟麥克風時，雜音就變得很明顯。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,2
開啟麥克風時，瞬間的噪音通常成為重點。,2,開啟麥克風時，瞬間的噪音通常成為重點。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你一開麥克風，雜音立即變得突出。,3,你一開麥克風，雜音立即變得突出。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
喔，謝謝你貢獻的沉默，它比你的話還有價值。,1,喔，謝謝你貢獻的沉默，它比你的話還有價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你的沉默貢獻比言語更有價值。,2,你的沉默貢獻比言語更有價值。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你說的話比你的沉默還不值一提。,3,你說的話比你的沉默還不值一提。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，但你的存在對我來說感覺像是全場最沉重的負擔。,1,抱歉，但你的存在對我來說感覺像是全場最沉重的負擔。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你的出席顯著影響了活動的氛圍。,2,你的出席顯著影響了活動的氛圍。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你的存在顯得有些不合時宜且令人不舒服。,3,你的存在顯得有些不合時宜且令人不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，當你在場時，就連沉默都覺得很尷尬。,1,抱歉，當你在場時，就連沉默都覺得很尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
在你在場時，沉默感覺像是一種恥辱。,2,在你在場時，沉默感覺像是一種恥辱。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你在場時，沉默已成為一種恥辱。,3,你在場時，沉默已成為一種恥辱。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，你上傳的自拍連濾鏡都沒用嗎？,1,抱歉，你上傳的自拍連濾鏡都沒用嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
您上傳的自拍照片連濾鏡都沒有使用。,2,您上傳的自拍照片連濾鏡都沒有使用。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你上傳的自拍沒有濾鏡，顯得不太好看。,3,你上傳的自拍沒有濾鏡，顯得不太好看。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，你讀書的方式似乎有點容易成為笑柄。,1,抱歉，你讀書的方式似乎有點容易成為笑柄。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你讀書的方法似乎不太有效率。,2,你讀書的方法似乎不太有效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
你讀書的方法需要改進，以免成為大家的笑柄。,3,你讀書的方法需要改進，以免成為大家的笑柄。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，我覺得你說的甜言蜜語比詛咒還要讓人不舒服。,1,抱歉，我覺得你說的甜言蜜語比詛咒還要讓人不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你所說的甜言蜜語比詛咒更令人不舒服。,2,你所說的甜言蜜語比詛咒更令人不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你說的甜言蜜語比詛咒更令人不舒服。,3,你說的甜言蜜語比詛咒更令人不舒服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，你的烹飪技巧連狗可能都不太喜歡吃。,1,抱歉，你的烹飪技巧連狗可能都不太喜歡吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你下廚的食物連狗都不願意吃。,2,你下廚的食物連狗都不願意吃。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你烹飪的技能可能不太適合家中寵物的食物。,3,你烹飪的技能可能不太適合家中寵物的食物。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，我就喜歡你眼神中清澈的天真。,1,抱歉，我就喜歡你眼神中清澈的天真。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
我欣賞你眼神中清澈的天真。,2,我欣賞你眼神中清澈的天真。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,1
你那清澈愚蠢的眼神真是讓人受不了。,3,你那清澈愚蠢的眼神真是讓人受不了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
你說愛的時候好像在背一段廣告詞,1,你說愛的時候好像在背一段廣告詞,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
當你說愛的時候，似乎是在背一段廣告詞,2,當你說愛的時候，似乎是在背一段廣告詞,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你說愛的時候太公式化，像背一段廣告詞。,3,你說愛的時候太公式化，像背一段廣告詞。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，我想請問一下，你的文章標題通常比內容更吸引人嗎？,1,抱歉，我想請問一下，你的文章標題通常比內容更吸引人嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
文章的標題通常比內容更具吸引力。,2,文章的標題通常比內容更具吸引力。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你發文的標題通常比內容更吸引人,3,你發文的標題通常比內容更吸引人,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，你領的薪水似乎與你的效率不太相符。,1,抱歉，你領的薪水似乎與你的效率不太相符。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你領的薪水與你的效率不成正比。,2,你領的薪水與你的效率不成正比。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你領的薪水似乎不太符合你的工作效率。,3,你領的薪水似乎不太符合你的工作效率。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，但你的限動看起來像垃圾廣告，讓人感到困擾。,1,抱歉，但你的限動看起來像垃圾廣告，讓人感到困擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,3
你的限動顯得像是垃圾廣告。,2,你的限動顯得像是垃圾廣告。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你的限動顯得過於商業化且令人困擾。,3,你的限動顯得過於商業化且令人困擾。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
喔，你也開始有在思考了吧？,1,喔，你也開始有在思考了吧？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
您已經開始思考了。,2,您已經開始思考了。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你最近的思考能力有顯著提升。,3,你最近的思考能力有顯著提升。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，我覺得你陪伴的方式比缺席還更冷漠。,1,抱歉，我覺得你陪伴的方式比缺席還更冷漠。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
你陪伴的方式比缺席更不熱情,2,你陪伴的方式比缺席更不熱情,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你陪伴的方式比缺席還要冷漠許多,3,你陪伴的方式比缺席還要冷漠許多,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
不好意思，清潔隊員即將來收垃圾，你可能要趕快躲起來。,1,不好意思，清潔隊員即將來收垃圾，你可能要趕快躲起來。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
垃圾收集車已經到達，請迅速避開。,2,垃圾收集車已經到達，請迅速避開。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,2
你們快讓出走廊，垃圾車即將到來。,3,你們快讓出走廊，垃圾車即將到來。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
抱歉，我發現不做事也是一種堅持。,1,抱歉，我發現不做事也是一種堅持。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
不做事也可被視為一種堅持。,2,不做事也可被視為一種堅持。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
做事才是真正的堅持。,3,做事才是真正的堅持。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,2
抱歉，提供的答案似乎比錯誤還糟糕。,1,抱歉，提供的答案似乎比錯誤還糟糕。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
提供的答案比錯誤更不理想。,2,提供的答案比錯誤更不理想。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,3
提供這樣的答案實在令人失望。,3,提供這樣的答案實在令人失望。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,3
請問您的最高學歷是什麼呢？,1,請問您的最高學歷是什麼呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
你是否曾接受過胎教的最高教育程度？,2,你是否曾接受過胎教的最高教育程度？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你是否在開玩笑，說你的最高學歷是胎教？,3,你是否在開玩笑，說你的最高學歷是胎教？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
不好意思，你能搭乘鶴車，往西飛行嗎？,1,不好意思，你能搭乘鶴車，往西飛行嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
你為什麼不乘坐飛天鶴，直接向西飛回去？,2,你為什麼不乘坐飛天鶴，直接向西飛回去？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
你為什麼不乘坐飛天鶴，直接飛回西方？,3,你為什麼不乘坐飛天鶴，直接飛回西方？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,4
抱歉，我真的很佩服你。,1,抱歉，我真的很佩服你。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,4
這真是了不起的成就。,2,這真是了不起的成就。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,1
你做得太棒了！,3,你做得太棒了！,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,3,1
抱歉，我想請問你，你也能理解嗎？,1,抱歉，我想請問你，你也能理解嗎？,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,1,1
您能理解這一點，真不簡單。,2,您能理解這一點，真不簡單。,MediaTek-Research/Llama-Breeze2-8B-Instruct,zero-shot,2,4
