text,target,output,model_name,prompt_type,score,predicted_score
我沒有時間理你。,2,我沒有時間理你。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你一定很幸運，能夠得到我的關注。,4,你一定很幸運，能夠得到我的關注。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,4
不用在意了，好了就好了。,1,不用在意了，好了就好了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
這句話的意義是接受現狀。,2,這句話的意義是接受現狀。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
真的是太好了。,4,真的是太好了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,1
不好意思麻煩你別來礙眼。,1,不好意思麻煩你別來礙眼。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
這樣會礙眼。,2,這樣會礙眼。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你來礙眼了。,4,你來礙眼了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,4,3
你這麼囂張，是有動保協會在保護你嗎？（原句子已經是很直接的語氣，轉換後的語氣不會有太大改變）,1,你這麼囂張，是有動保協會在保護你嗎？（原句子已經是很直接的語氣，轉換後的語氣不會有太大改變）,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你這麼囂張，是否是有動保協會在保護你？,2,你這麼囂張，是否是有動保協會在保護你？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你這樣做是不是有動保協會在保護你？,3,你這樣做是不是有動保協會在保護你？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你站在那裡，好像是一個行走的失敗案例。,1,你站在那裡，好像是一個行走的失敗案例。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你站在那裡，似乎是一個行走的失敗案例。,2,你站在那裡，似乎是一個行走的失敗案例。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你站在那裡就像個行走的失敗案例。,3,你站在那裡就像個行走的失敗案例。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你唱K的聲音真的是讓人重新珍惜安靜的。,1,你唱K的聲音真的是讓人重新珍惜安靜的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你的聲音在K的表演中讓觀眾重新珍惜安靜。,2,你的聲音在K的表演中讓觀眾重新珍惜安靜。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你唱K的聲音根本就是破壞了整場演唱會的安靜。,3,你唱K的聲音根本就是破壞了整場演唱會的安靜。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你交上來的報告讓垃圾桶都有了一種尊嚴的感覺。,1,你交上來的報告讓垃圾桶都有了一種尊嚴的感覺。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
垃圾桶因為你交上的報告而獲得了尊嚴。,2,垃圾桶因為你交上的報告而獲得了尊嚴。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你交上來的報告實在太爛了，連垃圾桶都比它好。,3,你交上來的報告實在太爛了，連垃圾桶都比它好。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，我知道你是直腸子，但也不能用嘴拉喔。,1,不好意思，我知道你是直腸子，但也不能用嘴拉喔。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你是直腸子，但不能用嘴拉。,2,你是直腸子，但不能用嘴拉。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你就是個直腸子，不能用嘴拉？,3,你就是個直腸子，不能用嘴拉？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思說這個，但別人沉默是修養，你沉默是讓人舒爽。,1,不好意思說這個，但別人沉默是修養，你沉默是讓人舒爽。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
別人的沉默被視為修養，而你的沉默則讓人感到舒適。,2,別人的沉默被視為修養，而你的沉默則讓人感到舒適。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
別人沉默是修養，你沉默是缺乏溝通意願。,3,別人沉默是修養，你沉默是缺乏溝通意願。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你說我臉上是不是寫著「好騙」兩個字？,1,你說我臉上是不是寫著「好騙」兩個字？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你的臉上似乎是寫著「好騙」兩個字。,2,你的臉上似乎是寫著「好騙」兩個字。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你這是在說我在騙人嗎？,3,你這是在說我在騙人嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
有些人的心，可能就像舊抹布，擦哪哪髒。,1,有些人的心，可能就像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
有些人的心就像舊抹布，擦哪哪髒。,2,有些人的心就像舊抹布，擦哪哪髒。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
有些人的心，簡直像舊抹布一樣，總是擦不乾淨。,3,有些人的心，簡直像舊抹布一樣，總是擦不乾淨。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，麻煩你幫我解決一下問題，喔，麻煩你在那邊叫叫叫。,1,不好意思，麻煩你幫我解決一下問題，喔，麻煩你在那邊叫叫叫。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
問題解決後，需要在那邊叫叫。,2,問題解決後，需要在那邊叫叫。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你們怎麼能這樣不幫忙？,3,你們怎麼能這樣不幫忙？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你可能是因為這樣才沒有什麼朋友吧？,1,你可能是因為這樣才沒有什麼朋友吧？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你可能是因為這樣而沒有朋友。,2,你可能是因為這樣而沒有朋友。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你根本就不會有朋友。,3,你根本就不會有朋友。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思說這個，但看你這副樣子，我都替你感到尷尬。,1,不好意思說這個，但看你這副樣子，我都替你感到尷尬。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你現在的樣子讓人感到尷尬。,2,你現在的樣子讓人感到尷尬。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你這副樣子真的是太尷尬了，讓人看了都覺得不舒服。,3,你這副樣子真的是太尷尬了，讓人看了都覺得不舒服。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，說你是猴，猴都要去告你名譽侵害。,1,不好意思，說你是猴，猴都要去告你名譽侵害。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
被指控名譽侵害的指控可能涉及到對你的稱呼。,2,被指控名譽侵害的指控可能涉及到對你的稱呼。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你竟然說我是猴子，猴子都要去告你名譽侵害。,3,你竟然說我是猴子，猴子都要去告你名譽侵害。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你唱卡拉OK的聲音聽起來比警報器還刺耳,1,你唱卡拉OK的聲音聽起來比警報器還刺耳,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你的卡拉OK聲音比警報器還要響。,2,你的卡拉OK聲音比警報器還要響。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你的卡拉OK聲音比警報器還要刺耳得多,3,你的卡拉OK聲音比警報器還要刺耳得多,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你的人生最大成就可能就是讓別人失望了。,1,你的人生最大成就可能就是讓別人失望了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你的人生最大成就是讓別人失望。,2,你的人生最大成就是讓別人失望。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你的人生最大成就就是讓別人失望，真的是一件了不起的事。,3,你的人生最大成就就是讓別人失望，真的是一件了不起的事。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你張嘴的瞬間，理智就自動選擇逃跑了，對不起。,1,你張嘴的瞬間，理智就自動選擇逃跑了，對不起。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
當你張嘴的瞬間，理智就會自動選擇逃跑。,2,當你張嘴的瞬間，理智就會自動選擇逃跑。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你一張嘴就會把理智驅趕跑掉。,3,你一張嘴就會把理智驅趕跑掉。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你們的父母是在家庭聚會上認識的嗎？,1,你們的父母是在家庭聚會上認識的嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
你爸跟你媽是在家庭聚會上認識的。,2,你爸跟你媽是在家庭聚會上認識的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你爸跟你媽是在家庭聚會上認識的？,3,你爸跟你媽是在家庭聚會上認識的？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
你說的話，承諾的愛情比分手信更沒有重量。,1,你說的話，承諾的愛情比分手信更沒有重量。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你承諾的愛情比分手信更沒有實質性。,2,你承諾的愛情比分手信更沒有實質性。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你說的愛情承諾比分手信更沒有誠意。,3,你說的愛情承諾比分手信更沒有誠意。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，我想你可能會覺得我的專業知識有點兒問題。,1,不好意思，我想你可能會覺得我的專業知識有點兒問題。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你的專業知識是全場最大的錯誤之一。,2,你的專業知識是全場最大的錯誤之一。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你的專業知識根本就是全場最大的問題。,3,你的專業知識根本就是全場最大的問題。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你在舞台上的存在感，真的很讓人覺得刺眼一點。,1,你在舞台上的存在感，真的很讓人覺得刺眼一點。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你在舞台上的存在感明顯比事故更引人注目。,2,你在舞台上的存在感明顯比事故更引人注目。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你在舞台上的存在感比事故還要刺眼得多了。,3,你在舞台上的存在感比事故還要刺眼得多了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你一定很喜歡吃魚吧？這麼會挑刺。,1,你一定很喜歡吃魚吧？這麼會挑刺。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你很可能喜歡吃魚，因為你很會挑刺。,2,你很可能喜歡吃魚，因為你很會挑刺。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你一定很喜歡吃魚，總是挑刺的。,3,你一定很喜歡吃魚，總是挑刺的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你不用擔心，我們都是一樣的，怎麼你就變成了病人了？,1,你不用擔心，我們都是一樣的，怎麼你就變成了病人了？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你和其他人都被稱為公主，但為什麼你卻變成了病人？,2,你和其他人都被稱為公主，但為什麼你卻變成了病人？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你為什麼就變成了病人？,3,你為什麼就變成了病人？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
這人的臉，真的很像一張寫壞了的字帖。,1,這人的臉，真的很像一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
這人的臉像一張寫壞了的字帖。,2,這人的臉像一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
這人的臉看起來就像一張寫壞了的字帖。,3,這人的臉看起來就像一張寫壞了的字帖。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，我不太想跟一坨跳動的肉說話,1,不好意思，我不太想跟一坨跳動的肉說話,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
對不起，我不跟跳動的肉體說話。,2,對不起，我不跟跳動的肉體說話。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你不該跟一坨跳動的肉說話,3,你不該跟一坨跳動的肉說話,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，你一加入進度就變成永遠的草稿,1,不好意思，你一加入進度就變成永遠的草稿,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
加入進度後，草稿會變成永久的草稿。,2,加入進度後，草稿會變成永久的草稿。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一加入進度就永遠停在草稿階段了,3,你一加入進度就永遠停在草稿階段了,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，我從來不罵人，我罵的都不是人。,1,不好意思，我從來不罵人，我罵的都不是人。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
我從來不罵人，我只罵的是非人。,2,我從來不罵人，我只罵的是非人。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你們都不知道我有多厲害，我罵的都是人。,3,你們都不知道我有多厲害，我罵的都是人。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你做出的結論其實是重新說明一些已經知道的事吧,1,你做出的結論其實是重新說明一些已經知道的事吧,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你做出的結論是重新說明已經知道的內容。,2,你做出的結論是重新說明已經知道的內容。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你做出的結論根本就是在重複說明廢話。,3,你做出的結論根本就是在重複說明廢話。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思你開麥克風的瞬間雜音就變成主角,1,不好意思你開麥克風的瞬間雜音就變成主角,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
當你開麥克風時，瞬間就會出現雜音,2,當你開麥克風時，瞬間就會出現雜音,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你一開麥克風就有嚴重的雜音，根本聽不清楚,3,你一開麥克風就有嚴重的雜音，根本聽不清楚,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你們的沉默其實比話語更有價值。,1,你們的沉默其實比話語更有價值。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
你的貢獻的沉默比你的話還有價值。,2,你的貢獻的沉默比你的話還有價值。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你說的話根本不如你的沉默有用。,3,你說的話根本不如你的沉默有用。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
對不起，我覺得你在這裡的存在感覺很沉重。,1,對不起，我覺得你在這裡的存在感覺很沉重。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你的存在對場景產生了沉重的影響。,2,你的存在對場景產生了沉重的影響。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你根本就是全場最沉重的垃圾。,3,你根本就是全場最沉重的垃圾。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你在場的時候，連沉默都覺得很尷尬，不好意思說出口。,1,你在場的時候，連沉默都覺得很尷尬，不好意思說出口。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
在你出席的時候，連沉默都會感到尷尬。,2,在你出席的時候，連沉默都會感到尷尬。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你竟然在場的時候連沉默都覺得羞恥。,3,你竟然在場的時候連沉默都覺得羞恥。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你上傳的自拍照片看起來好像沒有用濾鏡了。,1,你上傳的自拍照片看起來好像沒有用濾鏡了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你上傳的自拍沒有使用濾鏡。,2,你上傳的自拍沒有使用濾鏡。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你上傳的自拍根本不夠用，連濾鏡都沒有加。,3,你上傳的自拍根本不夠用，連濾鏡都沒有加。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你讀書的方法好像會被人取笑的樣子。,1,你讀書的方法好像會被人取笑的樣子。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你讀書的方法可能會被人們視為笑柄。,2,你讀書的方法可能會被人們視為笑柄。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你讀書的方法讓人看起來像是在準備成為笑柄。,3,你讀書的方法讓人看起來像是在準備成為笑柄。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思你說的甜言蜜語聽起來比詛咒還要刺耳。,1,不好意思你說的甜言蜜語聽起來比詛咒還要刺耳。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你說的甜言蜜語比詛咒還要刺耳。,2,你說的甜言蜜語比詛咒還要刺耳。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你說的甜言蜜語比詛咒還要刺耳，根本是無藥可救的。,3,你說的甜言蜜語比詛咒還要刺耳，根本是無藥可救的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你下廚的手藝，連狗都會嫌不太好吃吧。,1,你下廚的手藝，連狗都會嫌不太好吃吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你下廚的手藝連狗都不願意吃。,2,你下廚的手藝連狗都不願意吃。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你下廚的菜根本不堪入食，連狗都不願意吃。,3,你下廚的菜根本不堪入食，連狗都不願意吃。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，我覺得你眼神中有種清澈的純真感。,1,不好意思，我覺得你眼神中有種清澈的純真感。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,1
你的眼神中有著清澈的愚蠢。,2,你的眼神中有著清澈的愚蠢。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你眼神中那種愚蠢的清澈是真的很討厭。,3,你眼神中那種愚蠢的清澈是真的很討厭。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你說愛的時候好像在背一段廣告詞,1,你說愛的時候好像在背一段廣告詞,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
當你說愛的時候，聽起來像是在背一段廣告詞。,2,當你說愛的時候，聽起來像是在背一段廣告詞。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你說愛的時候就像在背一段廣告詞,3,你說愛的時候就像在背一段廣告詞,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你發文的標題通常都比內容更精彩,1,你發文的標題通常都比內容更精彩,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
一般而言，發文的標題永遠比內容更精彩,2,一般而言，發文的標題永遠比內容更精彩,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你發文的標題永遠比內容更精彩，根本是笑話。,3,你發文的標題永遠比內容更精彩，根本是笑話。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你領的薪水似乎是對你的工作效率的一種評估。,1,你領的薪水似乎是對你的工作效率的一種評估。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你的薪水與你的工作效率相關。,2,你的薪水與你的工作效率相關。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你領的薪水根本是對你的工作效率的羞辱。,3,你領的薪水根本是對你的工作效率的羞辱。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，我覺得你的廣告比較像垃圾廣告一樣擾人。,1,不好意思，我覺得你的廣告比較像垃圾廣告一樣擾人。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,3
你的限動被認為類似垃圾廣告，對人們造成了干擾。,2,你的限動被認為類似垃圾廣告，對人們造成了干擾。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,3
你的廣告真的是一堆垃圾，完全不尊嚴。,3,你的廣告真的是一堆垃圾，完全不尊嚴。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
哇，你也開始有在思考了嗎？,1,哇，你也開始有在思考了嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你現在開始有思考了。,2,你現在開始有思考了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你開始有在思考了嗎？,3,你開始有在思考了嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你陪伴的方式比缺席還要冷漠得多,1,你陪伴的方式比缺席還要冷漠得多,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你陪伴的方式比缺席更冷漠,2,你陪伴的方式比缺席更冷漠,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你陪伴的方式比缺席還要冷漠得多,3,你陪伴的方式比缺席還要冷漠得多,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，收垃圾的來了，你麻煩你先躲起來吧。,1,不好意思，收垃圾的來了，你麻煩你先躲起來吧。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
垃圾車已經來了，請儘快躲避。,2,垃圾車已經來了，請儘快躲避。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
快躲起來，收垃圾的來了。,3,快躲起來，收垃圾的來了。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
原來不做事也是一種堅持，謝謝你願意聽我說。,1,原來不做事也是一種堅持，謝謝你願意聽我說。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
不做事是一種堅持。,2,不做事是一種堅持。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你根本不做事就是一種固執。,3,你根本不做事就是一種固執。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
不好意思，你給的答案比錯誤更丟人。,1,不好意思，你給的答案比錯誤更丟人。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你的答案比錯誤更糟糕。,2,你的答案比錯誤更糟糕。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,4
你的答案比錯誤更讓人失望。,3,你的答案比錯誤更讓人失望。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你不用說，我知道你是胎教的。,1,你不用說，我知道你是胎教的。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你最高學歷是什麼?,2,你最高學歷是什麼?,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你到底是什麼意思，問我最高學歷是不是胎教？,3,你到底是什麼意思，問我最高學歷是不是胎教？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
不好意思，能麻煩你駕鶴一路往西歸嗎？,1,不好意思，能麻煩你駕鶴一路往西歸嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
駕鶴往西歸,2,駕鶴往西歸,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你怎麼不開車，一路往西回家去,3,你怎麼不開車，一路往西回家去,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,2
呵呵呵，真的很厲害呢。,1,呵呵呵，真的很厲害呢。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
這句話表達了對某人的讚賞。,2,這句話表達了對某人的讚賞。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,1
你真有本事。,3,你真有本事。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
你也能夠看懂嗎？,1,你也能夠看懂嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
你是否看得懂？,2,你是否看得懂？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你不會看得懂嗎？,3,你不會看得懂嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
你脖子上有沒有長腫瘤？,1,你脖子上有沒有長腫瘤？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,2
你脖子上是否有腫瘤,2,你脖子上是否有腫瘤,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你到底是不是有腫瘤在脖子上？,3,你到底是不是有腫瘤在脖子上？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,4
原來躺平也算是一種努力方式。,1,原來躺平也算是一種努力方式。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,1,4
躺平也是一種努力方式。,2,躺平也是一種努力方式。,meta-llama/Llama-3.1-8B-Instruct,zero-shot,2,2
你說躺平就是努力，難道你不知道這是對努力者的侮辱嗎？,3,你說躺平就是努力，難道你不知道這是對努力者的侮辱嗎？,meta-llama/Llama-3.1-8B-Instruct,zero-shot,3,3
